h_1_0,h_1_1,h_1_2,h_1_3,h_1_4,h_1_5,h_1_6,h_1_7,h_1_8,h_1_9,h_1_10,h_1_11,h_1_12,h_1_13,h_1_14,h_1_15,h_1_16,h_1_17,h_1_18,h_1_19,h_1_20,h_1_21,h_1_22,h_1_23,h_1_24,h_1_25,h_1_26,h_1_27,h_1_28,h_1_29,h_1_30,h_1_31,h_1_32,h_1_33,h_1_34,h_1_35,h_1_36,h_1_37,h_1_38,h_1_39,h_1_40,h_1_41,h_1_42,h_1_43,h_1_44,h_1_45,h_1_46,h_1_47,h_1_48,h_1_49,h_1_50,h_1_51,h_1_52,h_1_53,h_1_54,h_1_55,h_1_56,h_1_57,h_1_58,h_1_59,h_1_60,h_1_61,h_1_62,h_1_63,h_1_64,h_1_65,h_1_66,h_1_67,h_1_68,h_1_69,h_1_70,h_1_71,h_1_72,h_1_73,h_1_74,h_1_75,h_1_76,h_1_77,h_1_78,h_1_79,h_1_80,h_1_81,h_1_82,h_1_83,h_1_84,h_1_85,h_1_86,h_1_87,h_1_88,h_1_89,h_1_90,h_1_91,h_1_92,h_1_93,h_1_94,h_1_95,h_1_96,h_1_97,h_1_98,h_1_99
-0.99999994,0.99995947,1.0,-0.9999137,0.80239266,-0.9023075,0.99973744,-1.0,0.99990046,0.99993163,0.999522,0.99997216,-0.99987626,-0.99996156,0.99979097,-0.93756056,0.6533786,0.9999817,0.9999994,-0.99967194,-0.9999862,0.88762134,0.9996234,0.98127794,0.99979997,-0.4299693,0.9999999,-1.0,0.9996517,-0.99998486,0.85819805,-1.0,0.78194475,0.7377678,0.99997234,0.86162776,-0.9983577,0.99995726,1.0,0.9999991,-0.9998856,0.99983513,-0.9998837,-0.9997144,-0.27012864,0.99997723,0.99957645,-1.0,-0.9994176,1.0,-0.99999875,-0.99959767,-1.0,-0.99970824,-0.9999979,0.99983317,0.99995816,-0.8949581,0.9999897,0.82935834,0.99905163,-0.99996686,-0.0054356647,-0.9998503,-0.4716621,0.8471926,0.8446921,0.9997699,0.99998754,-0.386836,-0.9999998,0.91936225,-0.9999995,0.9316806,-1.0,-0.9998895,-1.0,-0.99999714,-0.9998018,-0.9999888,0.9135958,0.999973,-0.9962673,0.93112946,0.8152793,-0.9999813,-0.99999905,0.9999905,0.91241634,-0.9997261,0.9999819,-0.9996811,1.0,1.0,-0.9999997,0.8362421,-0.999994,1.0,0.91339314,0.9998012
-1.0,0.99995655,1.0,-0.99914324,-0.29242513,0.16149682,0.9996325,-1.0,0.99992454,0.99992716,0.9994666,0.9999428,-0.99988174,-0.9999552,0.99986523,0.22620133,-0.5547089,0.99997544,0.99999964,-0.99985355,-0.999997,-0.8846541,0.99962926,0.59438986,0.99995196,-0.59955907,0.99999994,-1.0,0.99944353,-0.99998254,0.9957022,-1.0,-0.5639098,-0.2890167,0.9999644,-0.52677965,-0.99711615,0.9999225,1.0,0.99999875,-0.99933934,0.99988455,-0.999882,-0.9997225,-0.8469032,0.999988,0.9983894,-1.0,-0.9994714,1.0,-0.99999964,-0.9996153,-1.0,-0.9996526,-0.9999995,0.9999837,0.9999705,0.32037172,0.9997722,-0.3388817,0.99865556,-0.9999902,-0.7097735,-0.99990904,0.38003328,-0.006786998,-0.58992875,0.99998325,0.9999666,0.8951191,-0.9999998,-0.7813581,-0.99999833,-0.1537686,-1.0,-0.99996233,-1.0,-0.9999997,-0.9999451,-0.99998647,-0.20207293,0.9999579,-0.9998097,0.012925689,-0.2829133,-0.9999813,-0.9999996,0.99999076,-0.0875407,-0.9996747,0.9999846,-0.9998758,1.0,1.0,-0.9999998,-0.2104995,-0.9999958,1.0,-0.019689182,0.9997471
-1.0,0.9999917,1.0,-0.99876505,-0.4970641,0.81372905,0.9999286,-1.0,0.9999831,0.9999565,0.9998481,0.9999938,-0.9999218,-0.9999593,0.9999426,0.9399609,-0.90481174,0.99999535,0.9999998,-0.9998878,-0.9999984,-0.91259545,0.99979866,0.6175514,0.999965,-0.9215011,0.99999994,-1.0,0.99983126,-0.999989,0.9997074,-1.0,-0.78061455,-0.51024586,0.9999879,-0.8067821,-0.99897367,0.9999752,1.0,0.9999998,-0.99960446,0.99990445,-0.99982077,-0.99992496,-0.8324495,0.9999925,0.99873155,-1.0,-0.9995363,1.0,-1.0,-0.9998524,-1.0,-0.9998085,-0.9999997,0.99997956,0.99998176,0.89748484,0.99975264,-0.85316586,0.9985333,-0.99999756,-0.61338747,-0.9999681,0.66797465,-0.85226554,-0.8739627,0.9999968,0.99998176,0.9853727,-1.0,-0.90738827,-0.9999997,-0.8562905,-1.0,-0.9999876,-1.0,-1.0,-0.9999916,-0.99998397,-0.75814563,0.9999831,-0.9999805,-0.7756911,-0.96124256,-0.9999868,-0.99999994,0.9999923,-0.38075396,-0.999808,0.9999913,-0.9999248,1.0,1.0,-0.9999998,-0.59911054,-0.9999986,1.0,-0.8114733,0.99990016
-1.0,0.9999015,1.0,-0.98621154,-0.81379044,0.7233614,0.99724543,-1.0,0.99980134,0.99960375,0.99895954,0.99987334,-0.99953026,-0.99967766,0.99924034,0.9251068,-0.8480919,0.99988496,0.99999666,-0.9994318,-0.99999535,-0.8806328,0.99852216,-0.20043606,0.99976075,-0.91111434,0.9999979,-1.0,0.9990771,-0.9998911,0.999242,-1.0,-0.7548587,-0.6984162,0.99986386,-0.88567626,-0.98193586,0.9997784,1.0,0.99998814,-0.9967139,0.9995598,-0.9996974,-0.9989853,-0.9245972,0.99992204,0.9978292,-0.9999998,-0.9990047,1.0,-0.99999774,-0.9984693,-1.0,-0.9994326,-0.99999416,0.99994344,0.9999134,0.8703687,0.99804765,-0.7655225,0.9971461,-0.9999658,-0.7375575,-0.9996744,0.79599947,-0.85862523,-0.8940816,0.99994737,0.9994662,0.97432375,-0.9999995,-0.8030821,-0.9999873,-0.7445333,-0.9999999,-0.9998758,-0.9999999,-0.99999785,-0.9998335,-0.999829,-0.7601751,0.9997767,-0.9996565,-0.7290308,-0.7959349,-0.9999481,-0.9999929,0.99993193,-0.22885236,-0.9989693,0.999901,-0.99953157,1.0,1.0,-0.9999937,-0.7402642,-0.9999183,1.0,-0.6267863,0.9991056
-1.0,0.99999076,1.0,-0.9995894,-0.061837185,0.29259628,0.9999161,-1.0,0.99998116,0.9999572,0.99989235,0.99999446,-0.99995655,-0.9999893,0.9999805,0.78337383,-0.61810774,0.9999944,0.9999999,-0.99989927,-0.9999894,-0.3483544,0.99991506,0.95848894,0.9999639,-0.8488138,1.0,-1.0,0.99992096,-0.9999976,0.9958872,-1.0,-0.43189844,0.3646003,0.999986,-0.49848384,-0.99959254,0.9999807,1.0,0.99999976,-0.9998801,0.99997437,-0.9997602,-0.9999512,-0.83764446,0.9999926,0.9994753,-1.0,-0.9995521,1.0,-1.0,-0.99991876,-1.0,-0.99978966,-0.9999999,0.9999679,0.99998903,0.6542839,0.99994165,-0.7159469,0.99890345,-0.99999803,-0.08897483,-0.999984,0.51479906,-0.73723805,-0.4660516,0.9999992,0.99999744,0.881484,-1.0,-0.016209595,-0.9999999,-0.54125583,-1.0,-0.99998873,-1.0,-1.0,-0.9999902,-0.9999961,-0.60497737,0.9999897,-0.9999835,-0.343859,-0.8933089,-0.999976,-1.0000001,0.9999971,-0.27997538,-0.99987316,0.99999404,-0.99990356,1.0,1.0,-1.0,-0.39777184,-0.9999998,1.0,-0.54627645,0.9999311
-0.99999994,0.99996054,1.0,-0.99762356,-0.77724355,0.83094656,0.99975353,-1.0,0.99992144,0.99992543,0.9993387,0.9994422,-0.99983424,-0.9999335,0.99993694,0.87737155,-0.7074178,0.99998784,0.9999997,-0.9997018,-0.9999918,-0.9932107,0.99969894,0.13224524,0.99998724,-0.50561976,1.0000001,-1.0,0.99903405,-0.9999883,0.9958442,-1.0,-0.96184206,-0.7339835,0.9999624,-0.8329412,-0.99456614,0.99996537,1.0,0.9999984,-0.99932986,0.99979085,-0.9997342,-0.99980366,-0.9596513,0.9999913,0.994359,-1.0,-0.998714,1.0,-0.9999998,-0.9991451,-1.0,-0.99962014,-0.9999994,0.9999953,0.99997604,0.8959488,0.99953073,-0.88121474,0.9995474,-0.99999416,-0.90947556,-0.9999416,0.89727414,-0.89995897,-0.88452816,0.99999636,0.99995714,0.96274656,-0.9999999,-0.9778634,-0.9999986,-0.89305025,-1.0,-0.99997747,-1.0,-0.9999999,-0.99996436,-0.99998564,-0.8423104,0.9999303,-0.99997085,-0.6903984,-0.9393921,-0.9999926,-0.99999964,0.9999802,-0.7797892,-0.9995168,0.99998015,-0.99985754,1.0,1.0,-0.9999998,-0.77291524,-0.9999969,1.0,-0.84969395,0.9995759
-1.0,0.99998075,1.0,-0.9996171,0.29078242,-0.29871055,0.9989537,-1.0,0.9999243,0.99994963,0.9997491,0.99997413,-0.99989253,-0.99995804,0.9998101,-0.6462199,0.22543404,0.99997586,0.9999998,-0.99976176,-0.99999005,0.36991635,0.9997337,0.8977902,0.9998638,-0.3799009,0.99999964,-1.0,0.9995195,-0.9999862,0.98941815,-1.0,0.38404742,0.34697363,0.99997634,0.19734693,-0.9981382,0.9998375,1.0,0.9999991,-0.9994843,0.99992144,-0.9998432,-0.9998039,-0.69214934,0.99997795,0.99943376,-0.9999998,-0.9994687,1.0,-0.9999996,-0.9996522,-1.0,-0.9997506,-0.9999986,0.99992377,0.999976,-0.8153047,0.9999863,0.651185,0.99617326,-0.99998957,0.2700083,-0.9999015,0.07325559,0.46893185,0.70355886,0.9999415,0.9999827,0.49367166,-1.0,0.83729666,-0.9999989,0.79161036,-1.0,-0.99993277,-1.0,-0.9999989,-0.99971956,-0.9999696,0.57682633,0.99996835,-0.9983344,0.28638256,0.59937084,-0.9999271,-0.9999995,0.99999464,0.8062832,-0.9997991,0.99996334,-0.9996759,1.0,1.0,-0.99999964,0.669601,-0.99999094,1.0,0.64629155,0.9996069
-1.0,0.9999639,1.0,-0.9999882,0.756045,-0.73075914,0.9999601,-1.0,0.99998957,0.9999743,0.9998227,0.9999839,-0.9999242,-0.9999637,0.9999674,-0.94570357,0.6037516,0.99999136,0.99999964,-0.99991053,-0.99999946,0.19592437,0.9997271,0.98097694,0.999985,-0.5521127,1.0,-1.0,0.9997124,-0.9999945,0.8298605,-1.0,0.68395925,0.4702425,0.9999842,0.94135356,-0.9995041,0.99997246,1.0,0.9999998,-0.9998256,0.9999299,-0.99990773,-0.9999319,-0.73400694,0.99998754,0.99980134,-1.0,-0.99974394,1.0,-0.9999998,-0.999901,-1.0,-0.9997813,-0.9999998,0.9999728,0.999984,-0.83816826,0.9999857,0.8225997,0.99934053,-0.99998605,-0.70425916,-0.99994224,-0.2852726,0.9305181,0.71558857,0.99990153,0.9999972,-0.75903636,-1.0,-0.1159535,-0.99999976,0.7911027,-1.0,-0.9999668,-1.0,-0.99999946,-0.99998546,-0.99999785,0.9103997,0.9999799,-0.9999087,0.9317303,0.8293709,-0.9999987,-0.9999998,0.9999966,0.12807335,-0.9996266,0.9999919,-0.9998899,1.0,1.0,-1.0000001,0.77905643,-0.9999988,1.0,0.8171646,0.9998959
-0.9999999,0.99992996,1.0,-0.99965817,0.6583535,-0.6729823,0.9997433,-1.0,0.9998846,0.9997715,0.9992338,0.99998844,-0.9996638,-0.9997893,0.99963474,-0.70229775,0.5406933,0.99993294,0.9999954,-0.9995791,-0.999994,0.60940975,0.9992594,0.9437376,0.9991195,0.12054533,0.9999993,-1.0,0.9992563,-0.9999565,0.9498323,-1.0,0.7125004,0.61394,0.9999371,0.6810109,-0.9964811,0.9998549,1.0,0.999996,-0.99955183,0.99971515,-0.9996772,-0.99965495,-0.33988482,0.999936,0.9925966,-0.9999999,-0.9991528,1.0,-0.9999968,-0.99930924,-1.0,-0.99958,-0.9999952,0.99986756,0.9999513,-0.48196107,0.99990994,0.81934613,0.9971411,-0.9999726,0.30233818,-0.9996782,-0.42479497,0.79059255,0.44680074,0.999582,0.9999574,-0.07617786,-0.99999976,0.622502,-0.9999954,0.7355158,-0.9999998,-0.9998886,-1.0,-0.999993,-0.9997919,-0.9999686,0.81550443,0.9998816,-0.99755245,0.7272039,0.74594676,-0.9998746,-0.9999978,0.9999701,0.819665,-0.99931055,0.9999286,-0.99971247,1.0,1.0,-0.9999984,0.6329776,-0.999979,1.0,0.84004784,0.9994544
-1.0,0.9999681,1.0,-0.9944747,-0.9590966,0.9721237,0.9997526,-1.0,0.99995786,0.9998984,0.99955547,0.999738,-0.9997946,-0.9998834,0.9999009,0.9849901,-0.9750362,0.99998313,0.9999994,-0.999864,-0.9999996,-0.9941861,0.9995053,-0.5563458,0.99999446,-0.9646743,1.0,-1.0,0.9994879,-0.9999827,0.9997502,-1.0,-0.9842668,-0.91410375,0.9999717,-0.968501,-0.9956436,0.9999524,1.0,0.99999905,-0.99900126,0.99974066,-0.99977684,-0.99972105,-0.9518555,0.9999841,0.9991195,-0.99999994,-0.99940795,1.0,-0.9999999,-0.99968386,-1.0,-0.9994846,-0.9999988,0.9999911,0.99997914,0.9859742,0.9964318,-0.97499853,0.99934673,-0.9999955,-0.94499886,-0.9999292,0.94397235,-0.97583956,-0.9869827,0.99999565,0.99992406,0.99223644,-1.0,-0.9973359,-0.99999547,-0.96935546,-1.0,-0.9999587,-1.0,-0.9999999,-0.99998134,-0.9999785,-0.9344215,0.9999609,-0.99998766,-0.91930985,-0.99399304,-0.99999803,-0.99999964,0.9999909,-0.94020975,-0.9994471,0.99997807,-0.9998413,1.0,1.0,-0.9999995,-0.93655545,-0.99999636,1.0,-0.9605548,0.99976647
-0.99999976,0.9999165,1.0,-0.9901768,-0.65900123,0.8899992,0.9998699,-1.0,0.9998928,0.9997926,0.9981089,0.99972177,-0.99948883,-0.9998021,0.9999112,0.9698948,-0.8232045,0.99992555,0.999995,-0.9996644,-0.99998665,-0.99455935,0.99819684,0.3463702,0.999977,-0.35365477,0.9999998,-1.0,0.99903053,-0.9999542,0.99386394,-1.0,-0.94071984,-0.82774615,0.9999467,-0.83951783,-0.9929841,0.99990135,1.0,0.9999882,-0.9967153,0.999201,-0.99960136,-0.99926347,-0.8739729,0.9999679,0.9363444,-0.9999997,-0.99866784,1.0,-0.9999998,-0.9987452,-1.0,-0.99902946,-0.9999966,0.9999903,0.9999783,0.97801024,0.98640823,-0.9062498,0.99914247,-0.99999297,-0.9289864,-0.9996608,0.7843895,-0.90327674,-0.9645491,0.9999937,0.99975884,0.98289984,-0.9999993,-0.9975464,-0.9999861,-0.91831183,-1.0,-0.9999614,-1.0,-0.9999999,-0.9999606,-0.9999695,-0.88737327,0.9996084,-0.9999817,-0.64343226,-0.980612,-0.9999798,-0.9999993,0.99992347,-0.8707395,-0.99892426,0.99998105,-0.99980545,1.0,1.0,-0.9999988,-0.7919844,-0.99999225,1.0,-0.91491824,0.9995189
-1.0,0.9999274,1.0,-0.99518776,-0.75452214,0.7455971,0.9994157,-1.0,0.99993074,0.9998017,0.99927425,0.99994844,-0.9996729,-0.9998673,0.99970025,0.89786786,-0.68076533,0.99997556,0.99999875,-0.99971277,-0.9999889,-0.8457755,0.999277,0.1343604,0.9998746,-0.8915668,0.9999993,-1.0,0.9993526,-0.999958,0.9979993,-1.0,-0.71629435,-0.46877208,0.99994594,-0.8283419,-0.9899833,0.9999086,1.0,0.99999654,-0.9982689,0.9998025,-0.9997593,-0.9993072,-0.9189801,0.99997705,0.99638855,-0.9999999,-0.9991812,1.0,-0.99999976,-0.998898,-1.0,-0.9996078,-0.9999981,0.99995613,0.9999621,0.8809584,0.99957013,-0.6714867,0.99832886,-0.99998677,-0.55611086,-0.9998562,0.74517506,-0.816896,-0.84176373,0.99997956,0.9998264,0.9418703,-0.9999999,-0.8370842,-0.9999968,-0.7449788,-1.0,-0.9999463,-1.0,-0.99999934,-0.99993926,-0.99994934,-0.6403445,0.9999049,-0.999939,-0.57271796,-0.8723828,-0.99995285,-0.9999981,0.99997646,-0.40435275,-0.99957293,0.9999474,-0.99977106,1.0,1.0,-0.9999988,-0.56006306,-0.99998206,1.0,-0.7067539,0.99955326
-1.0,0.99997854,1.0,-0.9977098,-0.9408346,0.9264029,0.9997352,-1.0,0.9999805,0.9999317,0.99987286,0.99997133,-0.99991554,-0.9999799,0.99995387,0.9757628,-0.9679273,0.999994,0.9999999,-0.9999295,-0.99999934,-0.98191255,0.99973947,-0.43336672,0.99999017,-0.96399075,0.99999994,-1.0,0.9998086,-0.9999884,0.9998597,-1.0,-0.96697545,-0.9326323,0.9999941,-0.96405095,-0.99716944,0.9999781,1.0,0.9999995,-0.99943066,0.9999364,-0.99985665,-0.9998632,-0.95632124,0.9999906,0.9991531,-1.0,-0.99966466,1.0,-1.0,-0.99987614,-1.0,-0.9997562,-0.9999999,0.9999877,0.9999871,0.98709553,0.9990171,-0.96437824,0.99955815,-0.99999815,-0.9161981,-0.9999724,0.92331505,-0.9503139,-0.9798821,0.9999988,0.99997973,0.99626225,-1.0,-0.9803554,-0.99999946,-0.95055276,-1.0,-0.999986,-1.0,-0.99999994,-0.99999493,-0.99995714,-0.95760447,0.99998236,-0.9999944,-0.94457865,-0.9859684,-0.9999978,-1.0,0.9999925,-0.8410391,-0.9997885,0.99999267,-0.99992764,1.0,1.0,-1.0,-0.9421644,-0.99999845,1.0,-0.96014637,0.99988747
-1.0,0.9999503,1.0,-0.9985377,-0.48288283,0.47758502,0.999915,-1.0,0.99994296,0.99986285,0.999404,0.99997634,-0.9997506,-0.99977237,0.9998712,0.75899017,-0.5638864,0.99998033,0.9999989,-0.999762,-0.99999744,-0.8731782,0.9995071,0.47612897,0.99993384,-0.25421304,0.9999999,-1.0,0.99945307,-0.99997884,0.9958017,-1.0,-0.59856427,-0.5325999,0.99996626,-0.4715678,-0.9965471,0.99992645,1.0,0.99999815,-0.99900514,0.9996705,-0.99981517,-0.99960434,-0.82431006,0.9999672,0.99080235,-0.9999999,-0.9989655,1.0,-0.99999964,-0.99973786,-1.0,-0.9995661,-0.99999887,0.9999847,0.9999637,0.7929964,0.99957645,-0.62186456,0.9990672,-0.999994,-0.685833,-0.999878,0.5823297,-0.64260614,-0.80833894,0.99998057,0.9999306,0.935432,-0.9999999,-0.88562745,-0.99999785,-0.60875845,-1.0,-0.9999488,-1.0,-0.9999992,-0.99996597,-0.9999596,-0.39593,0.9999458,-0.9998931,-0.20584333,-0.7276205,-0.999973,-0.9999995,0.99997514,-0.28187793,-0.9996095,0.999972,-0.9998563,1.0,1.0,-0.9999989,-0.49603066,-0.9999944,1.0,-0.39856312,0.9997116
-0.9999998,0.99991643,1.0,-0.9997383,0.8065722,-0.7263417,0.99990577,-1.0,0.99988985,0.99993074,0.9988788,0.99998224,-0.9996811,-0.9998411,0.9998102,-0.82543284,0.7276647,0.9999817,0.99999815,-0.99964255,-0.9999787,-0.16074158,0.99916095,0.970555,0.99960554,0.7584598,0.99999994,-1.0,0.99924153,-0.9999865,0.8344457,-1.0,0.5086045,0.7732872,0.9999227,0.81439996,-0.9988268,0.99990284,1.0,0.99999785,-0.9992725,0.9997251,-0.999619,-0.9997357,0.0792633,0.9999865,0.9844821,-0.9999999,-0.9988939,1.0,-0.9999991,-0.9993549,-1.0,-0.99931955,-0.99999875,0.9999875,0.99996614,-0.78478724,0.99991596,0.79747844,0.9990459,-0.9999904,0.112255864,-0.99983495,-0.556339,0.7825226,0.3876373,0.9999195,0.99996775,-0.16666895,-0.99999976,0.18192346,-0.9999982,0.8310653,-1.0,-0.99991465,-1.0,-0.9999977,-0.99986,-0.99999285,0.71194774,0.999929,-0.99845564,0.8510609,0.6637676,-0.99980855,-0.9999993,0.99998003,0.84467745,-0.9992611,0.9999696,-0.99987227,1.0,1.0,-0.9999995,0.82630056,-0.99999475,1.0,0.85242087,0.9995977
-1.0,0.99994296,1.0,-0.99207455,-0.7523795,0.81240207,0.9992479,-1.0,0.99991536,0.99986386,0.999247,0.9998994,-0.9998048,-0.99993014,0.99980426,0.89854026,-0.84167564,0.9999715,0.9999994,-0.99972767,-0.9999973,-0.9811297,0.99918604,-0.28934887,0.99996424,-0.6886598,0.9999997,-1.0,0.9993161,-0.9999476,0.9977693,-1.0,-0.8918785,-0.69053346,0.99995065,-0.78629756,-0.9886579,0.99995685,1.0,0.99999493,-0.9982776,0.9996323,-0.99981815,-0.9995269,-0.9365423,0.99998605,0.9968121,-0.99999976,-0.99899924,1.0,-0.9999999,-0.99864864,-1.0,-0.9994111,-0.9999989,0.9999936,0.99997604,0.87893844,0.9989373,-0.8391944,0.99915004,-0.9999871,-0.8697575,-0.999885,0.77986443,-0.8315048,-0.91863567,0.9999912,0.9998728,0.9777332,-0.9999999,-0.9277934,-0.99999803,-0.843385,-1.0,-0.99996513,-1.0,-0.99999964,-0.9999536,-0.9999729,-0.842572,0.99987113,-0.99992967,-0.6559064,-0.8890721,-0.99998367,-0.99999905,0.9999684,-0.5942875,-0.999417,0.99996763,-0.9998839,1.0,1.0,-0.9999989,-0.70304984,-0.9999931,1.0,-0.8304403,0.99946564
-1.0,0.99996454,1.0,-0.9993171,0.09108729,-0.30683404,0.9990827,-1.0,0.99986804,0.99985325,0.99939495,0.9999697,-0.99989176,-0.9999266,0.9997715,-0.1307632,-0.1258528,0.99997807,0.99999934,-0.9995312,-0.9999902,0.38682845,0.9995204,0.72341305,0.99953204,-0.638863,0.9999995,-1.0,0.999346,-0.9999775,0.99271953,-1.0,0.31066588,0.20285848,0.99997455,0.10419446,-0.9967791,0.99990946,1.0,0.9999982,-0.99941427,0.9998698,-0.9998784,-0.9996535,-0.72975844,0.9999742,0.99956644,-0.99999994,-0.9991431,1.0,-0.9999988,-0.9996829,-1.0,-0.99976516,-0.9999967,0.999814,0.9999594,-0.6213449,0.9999547,0.35951325,0.9969284,-0.9999633,0.08213658,-0.99991924,0.15754904,0.3432633,0.6483181,0.9998929,0.9999532,0.68827534,-0.9999999,0.5984828,-0.99999917,0.42676657,-1.0,-0.9998697,-1.0,-0.99999654,-0.9998711,-0.99994856,0.5970654,0.999953,-0.9978393,0.37068295,0.51889384,-0.99996316,-0.999998,0.99998695,0.64457536,-0.99962854,0.9999567,-0.99969655,1.0,1.0,-0.9999994,0.17051718,-0.99998254,1.0,0.45770288,0.99975044
-1.0,0.99998957,1.0,-0.9983247,-0.8965842,0.9333147,0.9996475,-1.0,0.9999865,0.99997026,0.9998312,0.9999205,-0.9999572,-0.99998623,0.9999479,0.9787377,-0.95656145,0.9999969,0.9999998,-0.9999247,-0.9999995,-0.98067486,0.99989814,-0.3932399,0.99999183,-0.98407733,0.99999994,-1.0,0.9996669,-0.9999925,0.999717,-1.0,-0.9534228,-0.78113216,0.9999913,-0.95788616,-0.99442786,0.9999895,1.0,0.9999997,-0.99954265,0.9999658,-0.9999571,-0.9998735,-0.97664315,0.99999785,0.9997849,-1.0,-0.9997897,1.0,-1.0,-0.99967486,-1.0,-0.9997997,-0.9999999,0.9999957,0.9999881,0.955229,0.9998617,-0.949749,0.9995436,-0.99999624,-0.86348295,-0.99998146,0.9456723,-0.9520331,-0.94946945,0.9999988,0.9999841,0.9840076,-1.0,-0.96698606,-0.9999998,-0.94659764,-1.0,-0.9999914,-1.0,-1.0,-0.99999076,-0.99998695,-0.94766885,0.99998546,-0.9999924,-0.83707243,-0.96553123,-0.99999714,-1.0,0.9999949,-0.89715797,-0.9998577,0.9999951,-0.99992317,1.0,1.0,-0.99999994,-0.92019767,-0.99999857,1.0,-0.94863254,0.99990654
-1.0,0.99998266,1.0,-0.9982179,-0.7658336,0.7503545,0.9995746,-1.0,0.9999468,0.9999236,0.99974114,0.9999555,-0.99993366,-0.99995536,0.99984705,0.91515696,-0.922634,0.99998504,0.99999964,-0.99974304,-0.9999991,-0.8840145,0.9995998,0.408483,0.999969,-0.95813954,1.0,-1.0,0.9998137,-0.9999848,0.9995635,-1.0,-0.83674926,-0.74631935,0.9999765,-0.8357532,-0.9979563,0.9999716,1.0,0.99999934,-0.9995548,0.9998816,-0.99989307,-0.9998398,-0.8872763,0.9999841,0.99980444,-1.0,-0.9995603,1.0,-1.0,-0.9997377,-1.0,-0.9997503,-0.9999993,0.9999624,0.99997574,0.8248818,0.9996265,-0.8396461,0.99762046,-0.9999881,-0.8409872,-0.9999248,0.86642987,-0.87540084,-0.7775045,0.99998397,0.9999625,0.9840241,-1.0,-0.7628456,-0.99999946,-0.700158,-1.0,-0.9999654,-1.0,-0.99999976,-0.9999586,-0.99995977,-0.69311345,0.99996316,-0.99989575,-0.8110209,-0.8820215,-0.9999952,-0.9999991,0.99999106,-0.19186218,-0.99964195,0.99998146,-0.99985045,1.0,1.0,-0.99999964,-0.7978552,-0.999991,1.0,-0.6671645,0.9998373
-1.0,0.9999837,1.0,-0.99992096,0.36248404,-0.49543247,0.99990445,-1.0,0.9999532,0.9999498,0.9998763,0.99999183,-0.99998146,-0.999987,0.99996406,-0.52988416,0.61679417,0.9999922,0.9999998,-0.9998458,-0.99998367,-0.1985651,0.99988014,0.89198285,0.99992645,0.14726259,1.0,-1.0,0.9996932,-0.99999756,0.9648175,-1.0,0.5500697,0.5957071,0.9999874,0.24881652,-0.99780744,0.9999793,1.0,0.99999964,-0.99980783,0.9999559,-0.9999269,-0.99990964,-0.6882653,0.9999965,0.9996489,-1.0,-0.9994607,1.0,-0.9999998,-0.999826,-1.0,-0.99974215,-0.99999976,0.9999699,0.9999922,-0.3873438,0.9999951,0.37956265,0.99953645,-0.9999946,0.62081885,-0.9999793,-0.18573342,0.66347003,0.66510546,0.9999863,0.9999946,0.39608625,-1.0,0.71713173,-0.99999994,0.71232307,-1.0,-0.9999797,-1.0,-0.9999997,-0.9999804,-0.99999183,0.67122513,0.999983,-0.99964374,0.69880474,0.45646352,-0.9998974,-0.9999998,0.99999547,0.6539701,-0.99980605,0.99999565,-0.99993837,1.0,1.0,-0.99999994,0.56368375,-0.9999989,1.0,0.48921555,0.9998915
-1.0,0.9999933,1.0,-0.9991247,-0.899896,0.8845135,0.99904007,-1.0,0.999959,0.9999857,0.9998109,0.999836,-0.9999669,-0.9999949,0.9998902,0.8230161,-0.9594123,0.9999947,0.9999998,-0.99980134,-0.9999968,-0.88789546,0.9999183,0.07164538,0.999987,-0.9931774,1.0,-1.0,0.9997626,-0.999998,0.99987495,-1.0,-0.9380144,-0.7671951,0.9999948,-0.9216614,-0.99824333,0.9999906,1.0,0.9999998,-0.999398,0.99997395,-0.9999123,-0.9999147,-0.9622992,0.9999951,0.99998873,-1.0,-0.9997599,1.0,-0.9999999,-0.9997949,-1.0,-0.9997898,-0.99999976,0.99994665,0.9999946,0.5715416,0.9999452,-0.9575875,0.9980993,-0.9999882,-0.8287235,-0.9999814,0.91630864,-0.9298313,-0.49094808,0.9999984,0.99999505,0.9888204,-1.0,-0.22768196,-0.9999998,-0.5147602,-1.0,-0.9999555,-1.0,-0.9999999,-0.9999799,-0.99998695,-0.822005,0.9999781,-0.99992055,-0.820444,-0.74115807,-0.9999961,-0.9999999,0.9999982,-0.5740456,-0.99982935,0.9999917,-0.99989647,1.0,1.0,-1.0,-0.7524394,-0.99999785,1.0,-0.8631957,0.99990106
