h_2_0,h_2_1,h_2_2,h_2_3,h_2_4,h_2_5,h_2_6,h_2_7,h_2_8,h_2_9,h_2_10,h_2_11,h_2_12,h_2_13,h_2_14,h_2_15,h_2_16,h_2_17,h_2_18,h_2_19,h_2_20,h_2_21,h_2_22,h_2_23,h_2_24,h_2_25,h_2_26,h_2_27
-0.7844175,0.48873028,-0.19848913,0.88560915,0.9911467,0.96662885,-0.99084693,0.194975,-0.8920753,0.9536293,-0.8890914,-0.99999934,0.8952428,-0.6742367,-0.71764135,-0.99981564,-0.975985,0.58702046,-0.8947971,0.9716277,0.8799949,0.99794495,0.99869394,-0.9489166,-0.042003974,-0.8481681,-0.6266274,0.9799218
-0.17467515,0.12101961,-0.38448828,0.9659918,0.94894135,0.87288576,-0.99806947,-0.35535884,-0.8126546,0.99019146,-0.26976463,-0.99992096,0.826443,-0.9097183,-0.9488333,-0.9991545,-0.9942456,-0.7856091,-0.5695757,0.95128584,0.9422902,0.9729256,0.99181914,-0.23270033,-0.15721719,-0.96048045,-0.12021228,0.970137
-0.5367952,0.7376242,0.10299837,0.8965206,0.993169,0.9625298,-0.99283606,0.1978493,-0.89894795,0.97409284,-0.9054055,-0.99999905,0.83937633,-0.7781438,-0.8449138,-0.999718,-0.98078805,0.49734452,-0.8620418,0.9750142,0.8588652,0.9971896,0.9975976,-0.93721235,-0.13435075,-0.8451386,-0.32985845,0.9849723
-0.9997383,-0.9986189,-0.99786276,0.33087438,0.6347932,0.99998313,-0.9998096,-0.9920149,-0.37226945,-0.4142799,0.9932126,-0.9999979,0.9988151,0.14978771,0.9843861,-0.99963313,-0.8254075,-0.48789403,-0.64553136,-0.80418915,0.94130605,0.95916575,0.99998605,0.24862088,-0.63946384,-0.9890446,-0.9730211,0.9659809
-0.99996525,-0.9999448,-0.9996816,-0.87773937,-0.98595315,0.99997103,0.015880391,-0.9998692,0.9998929,0.950133,0.99997556,-0.9764979,0.99996346,0.99990994,0.9997728,-0.9997335,-0.98435074,0.16027702,-0.99123675,-0.99923414,-0.9473345,0.9990547,0.99988955,0.9999513,-0.9988537,-0.9999853,-0.99418956,0.9849155
-0.95146346,-0.9678952,-0.9999847,0.83137095,0.75122076,-0.2140883,-0.997581,-0.9999899,0.8679298,-0.99575263,0.9926096,0.9990999,0.99999964,0.8041407,-0.27526474,-0.99912703,-0.9511197,-0.6989381,0.47438976,0.0788311,0.88979906,-0.9266622,-0.5862892,0.99939096,-0.64360535,-0.86111116,-0.99982566,0.96386886
-0.9999851,-0.9953225,-0.9986852,-0.47450754,-0.8745934,0.9999975,-0.9995392,-0.9985829,-0.17613122,-0.60982484,0.97039336,-0.99999106,0.99935424,0.68818086,0.9983433,-0.9993675,-0.95043045,-0.4289268,-0.8664156,-0.9870509,0.9622393,0.92495173,0.99998367,0.35271192,-0.5878482,-0.9914013,-0.9940642,0.9701695
-0.99999833,-0.9999605,-0.99988925,-0.8760373,-0.8947603,0.9999989,-0.98665404,-0.9998138,0.99911934,0.87605685,0.9997671,-0.99993324,0.9999582,0.99922913,0.99997926,-0.9999327,-0.9936039,0.6174775,-0.9930431,-0.99933463,-0.26672077,0.9989502,0.99999636,0.99227405,-0.98728836,-0.9999049,-0.99926406,0.99523234
-0.9992355,-0.9979152,-0.9994489,0.7889346,0.6824968,0.99991,-0.99792993,-0.99608105,0.9359743,0.92407954,0.9904246,-0.9999905,0.99899924,0.9544074,0.99742407,-0.99996203,-0.98408926,0.93187183,-0.9902177,-0.4997713,0.09158382,0.9971384,0.99993956,-0.0014054839,-0.8634069,-0.9842598,-0.9943106,0.99738
-0.99274415,-0.9972971,-0.97807026,0.9378605,0.760337,0.9998482,-0.99987,-0.7348329,-0.722481,0.91688293,0.9761194,-0.9999988,0.98347235,0.17139849,0.95871466,-0.9994652,-0.9365957,0.6115873,-0.9446858,0.16621545,0.8903157,0.92764264,0.9999691,-0.8776422,-0.70033616,-0.9907721,-0.92390037,0.97215855
-0.99236065,-0.9963946,-0.9998022,-0.99960375,-0.40282363,0.9994813,0.9985982,-0.9999852,0.9999922,-0.6158322,0.9994129,0.9327488,0.99999845,0.9999385,0.9790174,-0.99994326,-0.9961598,0.50366765,-0.9722337,-0.9991913,-0.99986863,0.9996563,0.9853644,0.9999981,-0.9979172,-0.9995797,-0.9994249,0.9781269
-0.99999857,-0.99988556,-0.9999743,-0.97536224,-0.6511362,0.9999998,-0.99740815,-0.99999666,0.996819,-0.9635283,0.99994135,-0.9876659,0.9999985,0.99208903,0.9997858,-0.99993676,-0.903462,-0.9666754,-0.4342638,-0.9999744,0.3120456,0.96487266,0.9999908,0.9998841,-0.98999363,-0.9998878,-0.9994786,0.98709965
-0.99999815,-0.99965155,-0.99992275,-0.8885379,-0.86501217,0.9999996,-0.9914943,-0.9999466,0.99695325,0.15456651,0.99978274,-0.99994844,0.9999907,0.9937419,0.9999,-0.9999512,-0.9579667,-0.73397964,-0.9541556,-0.9999028,0.07744822,0.9974851,0.9999985,0.995145,-0.96340805,-0.9996191,-0.9992434,0.9763348
-0.9964161,-0.9864,-0.97019285,0.6511908,0.8357723,0.9999505,-0.9985765,-0.704125,-0.3536271,0.9342901,0.92481524,-0.99999976,0.9901889,0.37373495,0.9738899,-0.99978274,-0.9564213,0.7779,-0.9768703,-0.3725156,0.6177115,0.99395007,0.9999861,-0.93072575,-0.5736075,-0.97500974,-0.932691,0.976658
0.5918271,-0.84112483,-0.99824286,0.9992302,0.46909738,-0.9838477,-0.9969425,-0.9892897,-0.33009765,0.77459806,0.6272115,-0.022706378,0.9993449,0.8901199,-0.8446244,-0.9976014,-0.9738096,0.96587956,-0.8275823,0.99945754,0.8767978,-0.6298902,0.011686912,0.82733446,0.45961902,-0.93442124,-0.9899414,0.9328724
-0.98951906,-0.33661285,-0.81864107,0.6074497,0.9523527,0.99283445,-0.9938536,-0.6411076,-0.7905018,0.7599394,-0.59535587,-0.9999993,0.9735045,-0.33631828,0.077508636,-0.9998249,-0.98157454,0.5439717,-0.8570604,0.86909485,0.93825054,0.99842453,0.99952656,-0.8328256,0.1830276,-0.9001904,-0.87734103,0.97784674
-0.2215349,0.70304173,-0.8044786,0.9918295,0.98195946,0.22072761,-0.99828976,-0.8051875,-0.91527385,0.84159184,-0.8384403,-0.9997948,0.98408705,-0.70895773,-0.9588358,-0.999658,-0.95522606,-0.29318726,-0.49823242,0.99255514,0.97629064,0.93269634,0.9746864,-0.46786416,0.5529353,-0.8376918,-0.8729474,0.9703362
-0.99966353,-0.99590003,-0.9944737,-0.31326935,0.50553745,0.99999094,-0.9978981,-0.9737831,0.29107237,0.6695252,0.97582984,-0.9999996,0.99873596,0.732945,0.9939282,-0.99974746,-0.95583934,0.50013155,-0.945468,-0.8988026,0.6387169,0.9936785,0.99999344,-0.3227577,-0.41540962,-0.9907028,-0.97671497,0.9750157
-0.9999786,-0.99992675,-0.99988353,0.44313565,-0.53320044,0.9999706,-0.999011,-0.9991985,0.9948226,0.9632052,0.9998175,-0.9998308,0.99992263,0.9935599,0.9998826,-0.99979186,-0.9912369,0.708146,-0.9833623,-0.9902881,0.5135424,0.978551,0.99996406,0.93553585,-0.96562976,-0.9994228,-0.9961053,0.99508053
0.89506894,-0.98688316,-0.9996906,0.99760115,-0.41979653,-0.9782872,-0.87324125,-0.9977238,0.9374639,0.91724485,0.9801393,0.9808512,0.99939823,0.99559015,0.05049145,-0.9979012,-0.9811932,0.99388003,-0.9052766,0.99893457,0.09606169,-0.94532907,-0.8647643,0.9906878,-0.28230414,-0.9902555,-0.9900115,0.9552914
-0.99999917,-0.9998291,-0.99996835,-0.9603235,-0.6779548,0.9999997,-0.9952395,-0.99999636,0.99511206,-0.9769109,0.99985784,-0.9984706,0.9999977,0.98912215,0.99966353,-0.9999344,-0.68040246,-0.98633784,-0.54592323,-0.9999499,0.5066539,0.9962192,0.9999953,0.99973834,-0.98265284,-0.99972373,-0.99972177,0.9669175
-0.34078565,-0.56930757,-0.4196864,0.99841774,0.91384685,0.19579525,-0.9997177,0.5749218,-0.9669733,0.99047774,-0.44816396,-0.9999761,0.6779697,-0.2433336,-0.8016027,-0.9991164,-0.99121344,0.9010071,-0.93148434,0.99832624,0.9761102,0.9385559,0.9942766,-0.9616689,0.27511108,-0.96143574,-0.7634197,0.96607625
0.94459885,-0.72856754,-0.99971205,0.99698126,0.6008701,-0.99887294,-0.9897889,-0.99912864,0.79344475,0.36299202,0.8650549,0.9999609,0.9999904,0.97214913,-0.83722496,-0.9969253,-0.9920449,0.924993,-0.46519384,0.99601483,0.7771436,-0.99934787,-0.9925398,0.99613357,0.19788852,-0.968628,-0.9986103,0.97344583
-0.99999905,-0.99971265,-0.9998626,-0.9785466,-0.766267,0.9999999,-0.9265639,-0.9999104,0.99920315,0.43648294,0.999585,-0.99999547,0.9999709,0.99765927,0.99996835,-0.9999897,-0.9853809,-0.117557846,-0.9911578,-0.99989045,-0.72209114,0.9999209,0.9999994,0.9893113,-0.9864127,-0.9994536,-0.99963546,0.993395
-0.99732625,-0.9094989,-0.98203075,0.8682134,0.4525469,0.99855864,-0.9997396,-0.93638164,-0.75090545,0.84869415,0.6520562,-0.99999684,0.995148,0.07842365,0.89148414,-0.99954784,-0.98828864,0.6974348,-0.8714841,0.44979593,0.9788728,0.93243796,0.99972254,-0.76136017,0.32388738,-0.964583,-0.93658113,0.9828427
-0.99999917,-0.9997174,-0.99984026,-0.9841857,-0.73083925,0.99999994,-0.88585806,-0.99989694,0.9993673,0.48606455,0.99954164,-0.99999744,0.99996215,0.9979163,0.99997336,-0.99999213,-0.9872704,0.0063325805,-0.9933966,-0.99988776,-0.8058846,0.9999601,0.9999995,0.9873253,-0.9891221,-0.99938923,-0.99966055,0.99465275
-0.9999959,-0.99954593,-0.9999049,-0.9983397,0.020846384,0.99999964,-0.7865014,-0.99999624,0.9994646,-0.97414935,0.9994177,-0.96706057,0.99999774,0.997113,0.99946135,-0.99998575,-0.96106803,-0.94325095,-0.7795617,-0.99996126,-0.7888267,0.99917865,0.9999532,0.99994004,-0.99634314,-0.9997902,-0.9998331,0.99681735
-0.9235665,-0.5183125,-0.26660466,0.74179554,0.985501,0.99729186,-0.99062204,0.6153269,-0.80240095,0.9878993,-0.6089725,-0.9999998,0.7705654,-0.5399092,0.2007868,-0.99991,-0.9899443,0.8340486,-0.9605196,0.91588485,0.7373087,0.9988665,0.99989617,-0.9761371,-0.4103209,-0.9407567,-0.5395352,0.9838987
-0.9982315,-0.99947816,-0.9991106,0.80000937,-0.7960918,0.9978626,-0.98205495,-0.9968295,0.9901433,0.9896368,0.99970263,-0.9945134,0.9998756,0.99598026,0.99698865,-0.9994466,-0.9928282,0.71473557,-0.97659636,-0.8205974,0.06506389,0.8378254,0.9984559,0.98875695,-0.961764,-0.99951494,-0.9917259,0.99087524
-0.9725955,-0.87880385,-0.8953038,0.71277124,0.9587871,0.99908686,-0.99427813,-0.59781617,-0.4739237,0.9477339,0.26496303,-0.99999964,0.9687784,-0.08451035,0.68339235,-0.99991554,-0.98085934,0.6464161,-0.94388294,0.72772413,0.70492804,0.9965669,0.999889,-0.8367254,-0.4344158,-0.95904464,-0.9061757,0.98716956
-0.9999792,-0.99333096,-0.99773556,-0.30069953,-0.83187646,0.9999965,-0.99975353,-0.9970159,-0.52263606,-0.52132034,0.9576483,-0.9999953,0.99895924,0.54459894,0.997799,-0.998985,-0.9498139,-0.22732286,-0.8566833,-0.97895145,0.975241,0.9008498,0.9999806,-0.16979899,-0.42812532,-0.98762137,-0.98918056,0.9666623
0.41359878,-0.12282176,-0.9937696,0.99908465,0.48574647,-0.98375833,-0.9999437,-0.9977282,-0.3461043,0.9444306,0.0063623553,0.99887395,0.9999465,0.47141436,-0.4803817,-0.9927648,-0.9834619,0.32760754,-0.5039408,0.9571027,0.99668336,-0.99992275,-0.9345454,0.80683106,0.782651,-0.9414324,-0.9983908,0.9914496
-0.9976184,-0.9735792,-0.9653261,0.44213644,0.81809324,0.999932,-0.9965753,-0.7313366,-0.25562474,0.9445024,0.81762004,-0.9999999,0.9896816,0.34375846,0.9730904,-0.99984837,-0.977795,0.84621435,-0.9807581,-0.22423717,0.63782454,0.99717766,0.9999759,-0.9322061,-0.5220805,-0.9626427,-0.93902427,0.985291
-0.90039766,-0.8866897,-0.9985797,0.9995479,0.2846488,0.4684077,-0.9999523,-0.99541086,-0.6137191,0.82192296,0.8504357,-0.97488236,0.9998205,0.8411488,0.48487538,-0.99914604,-0.94308555,0.74077415,-0.8762549,0.97493565,0.98976594,-0.7220227,0.9520943,0.13170502,0.47874168,-0.9666025,-0.9976384,0.98863816
-0.99999887,-0.9996877,-0.9998342,-0.98545057,-0.74067765,0.99999994,-0.86954707,-0.9999036,0.99937737,0.45090055,0.99952227,-0.99999696,0.9999644,0.99802953,0.9999708,-0.9999924,-0.98663795,-0.03844049,-0.99312276,-0.9998924,-0.8192413,0.9999606,0.9999994,0.9890485,-0.98886746,-0.9994134,-0.999678,0.9943819
-0.9303696,-0.7147404,-0.972727,0.948002,0.9222853,0.9586429,-0.99865556,-0.95716685,-0.66546977,0.6860443,0.27217504,-0.9998643,0.9960676,-0.43502346,-0.43846986,-0.99967265,-0.9490077,-0.6499369,-0.45597434,0.8484771,0.9686717,0.91148955,0.99777675,0.32060343,0.2410838,-0.96297634,-0.93979764,0.9624457
-0.9999573,-0.99966836,-0.9999526,0.97433114,-0.725015,0.99959105,-0.9999392,-0.9996029,0.96998894,0.90998256,0.9998277,-0.9986083,0.9999599,0.9903317,0.99963284,-0.9997472,-0.987165,0.8487241,-0.9763926,-0.9317012,0.90728366,0.7897224,0.9997482,0.84628564,-0.92484796,-0.9976072,-0.99772996,0.9950357
-0.9668633,-0.44417945,-0.6385528,0.3702749,0.9790604,0.99814194,-0.980187,-0.25802648,-0.45813218,0.9787572,-0.5526575,-0.99999976,0.9258196,-0.50571704,0.32036656,-0.99991524,-0.9922893,0.65512896,-0.9404147,0.81462884,0.7136976,0.9991245,0.99973816,-0.858876,-0.53752166,-0.934341,-0.6422925,0.992128
-0.99999726,-0.99995244,-0.9998895,-0.86131924,-0.97807604,0.9999971,-0.9752036,-0.9999086,0.9993267,0.87591606,0.99989307,-0.9988102,0.9999827,0.99956167,0.99995625,-0.99979603,-0.9895924,0.11192648,-0.98694694,-0.99972004,-0.25993434,0.9954934,0.9999905,0.99915445,-0.99037546,-0.9999727,-0.99856037,0.9875401
-0.9808035,-0.9613078,-0.99818826,0.9536599,0.79936516,0.99613315,-0.9980513,-0.99581546,0.53103864,0.7538372,0.9190163,-0.99968916,0.99961907,0.824088,0.8734376,-0.99985236,-0.92351216,0.34878546,-0.92178905,0.2849117,0.7132067,0.93604535,0.99904317,0.42753872,-0.27918738,-0.9727442,-0.99443185,0.98779345
-0.9973271,-0.97341824,-0.99954087,0.9926745,-0.47439775,0.9391711,-0.9997762,-0.9990475,0.63397366,0.7708564,0.99158615,-0.9181548,0.9999798,0.94552183,0.95102954,-0.9995826,-0.98836803,0.3510053,-0.89545953,0.13277808,0.9811812,-0.36263147,0.959694,0.8703712,-0.47610724,-0.98613507,-0.9992473,0.9944612
-0.99999887,-0.99979186,-0.99992603,-0.94529164,-0.8676766,0.99999976,-0.9852362,-0.9999507,0.998436,0.22021313,0.9997965,-0.9999705,0.99998814,0.9963657,0.9999542,-0.9999696,-0.97168446,-0.58011556,-0.9740292,-0.99992996,-0.22896677,0.9991161,0.99999917,0.99533015,-0.9803233,-0.99970704,-0.99943006,0.98561645
-0.9999993,-0.9997762,-0.99991864,-0.96126527,-0.8453856,0.9999998,-0.9815638,-0.9999532,0.9984809,0.11182051,0.9997838,-0.99998546,0.99998564,0.9959192,0.9999592,-0.99997777,-0.97046924,-0.61109936,-0.975161,-0.9999395,-0.32922933,0.9995085,0.9999994,0.99457896,-0.9823061,-0.99963534,-0.99948895,0.98706543
-0.99968165,-0.9987149,-0.99966866,0.98976004,-0.8488535,0.9958886,-0.9999114,-0.99696183,0.7571044,0.9745376,0.9988154,-0.998755,0.99991584,0.9588641,0.9975374,-0.99962634,-0.99577296,0.75813556,-0.96445966,-0.22486007,0.98379636,-0.1651121,0.9980886,0.71168846,-0.7523888,-0.9965015,-0.9982333,0.9956265
-0.6956452,-0.64208823,-0.6887381,0.9587285,0.9674179,0.977656,-0.99643594,-0.076170035,-0.7918902,0.9732346,-0.20634182,-0.9999964,0.9117791,-0.4260179,-0.4840547,-0.99980485,-0.9811843,0.2949953,-0.91306746,0.95061696,0.8317676,0.9909747,0.9993974,-0.86346346,-0.05114945,-0.9521755,-0.86301583,0.9679749
-0.9988906,-0.9993934,-0.9996249,-0.92744064,-0.93926793,0.9981026,0.5791811,-0.99994385,0.99994355,0.920409,0.99984396,0.98560447,0.9999969,0.9998797,0.9957987,-0.99957025,-0.9965808,-0.09384135,-0.97284967,-0.9992812,-0.96860015,0.9363251,0.9702526,0.99999577,-0.9991138,-0.99998736,-0.9930477,0.99553627
-0.99995524,-0.9998837,-0.99921906,-0.9972876,-0.9628259,0.9999898,0.9379409,-0.99991834,0.9999861,0.9042649,0.99991864,-0.88362396,0.999977,0.9999842,0.99977636,-0.9999088,-0.9972367,0.55538356,-0.994531,-0.9997642,-0.9967417,0.9998986,0.9997773,0.9999913,-0.9993278,-0.99999297,-0.9975748,0.9962466
-0.98493284,0.11406791,0.3556627,-0.5324896,0.77565783,0.9998453,-0.98342735,-0.04585439,-0.4892363,0.99860305,-0.80837286,-0.9999999,0.5740412,-0.89329773,0.42802584,-0.99976104,-0.99956894,0.057712924,-0.9645548,0.019102558,0.85183364,0.9993523,0.9995097,-0.86215156,-0.89688426,-0.97378814,0.3905501,0.99756086
-0.9999873,-0.9988906,-0.9999263,-0.988569,-0.44379565,0.9999973,-0.9525602,-0.9999929,0.9990976,-0.80461854,0.99947715,-0.7623333,0.9999994,0.9958022,0.9991076,-0.99994385,-0.9793597,-0.9256292,-0.75341046,-0.99997014,-0.439277,0.97290516,0.99988467,0.99990326,-0.9866557,-0.9998503,-0.9994575,0.9931873
-0.8465921,-0.8643494,-0.99990386,0.9751491,0.63583624,-0.54904604,-0.9979244,-0.9998833,0.8059998,-0.73196536,0.9634512,0.99280965,0.9999986,0.9116197,-0.11093203,-0.99906635,-0.9792543,0.084774904,-0.4352466,0.5304811,0.8908602,-0.9315459,-0.4506153,0.9920633,-0.24437082,-0.92417294,-0.9996408,0.9815289
-0.9982305,-0.88929224,-0.80059105,-0.646836,0.9235555,0.99990606,-0.96730256,-0.46856317,0.06219753,0.9746692,0.11746606,-1.0,0.948849,-0.28043473,0.9036441,-0.99991804,-0.99617255,0.67326534,-0.9673806,-0.051178467,0.598596,0.9998296,0.9999581,-0.8027526,-0.75144875,-0.96575993,-0.6721176,0.99328065
-0.99999976,-0.9999828,-0.9999689,-0.9673639,-0.8525868,1.0,-0.99746495,-0.9999885,0.99714607,-0.8159265,0.9999658,-0.99996233,0.99998826,0.9953384,0.999977,-0.99996126,-0.89689696,-0.87608653,-0.86913645,-0.99994904,0.26657835,0.9979806,0.99999964,0.99916166,-0.9931389,-0.99990344,-0.99955666,0.98525053
-0.6769691,-0.9904975,-0.9821609,0.9928164,0.074967325,0.87986344,-0.9966685,-0.90919966,0.364931,0.9943786,0.9718482,-0.9975212,0.9924432,0.9559695,0.7013375,-0.99899894,-0.9874976,0.9233371,-0.96762294,0.9487055,0.5052422,0.66405386,0.9932462,0.6174161,-0.63312805,-0.9978459,-0.94558996,0.98558724
-0.9999827,-0.99822545,-0.9998575,-0.99455965,-0.37911806,0.9999982,-0.7544864,-0.9999792,0.99966395,-0.22880827,0.99886394,-0.9435615,0.99999833,0.99795985,0.9995306,-0.9999777,-0.99487686,-0.61404157,-0.9472241,-0.9999597,-0.8499855,0.99553037,0.99991065,0.99970824,-0.9899949,-0.9997847,-0.9995262,0.99710244
-0.99998724,-0.9997909,-0.99994105,-0.9961004,-0.6127385,0.99999875,-0.90526366,-0.9999975,0.9995176,-0.9508264,0.9999505,-0.29319942,0.9999993,0.9979613,0.9991056,-0.99990743,-0.95139414,-0.9707751,-0.3501672,-0.9999851,-0.74182975,0.9667388,0.9998914,0.9999947,-0.9965603,-0.99996376,-0.99886537,0.9893827
-0.7954054,-0.98924476,-0.99988353,0.99961084,-0.36254054,-0.305766,-0.9999329,-0.99784124,0.077263474,0.8906136,0.9742316,-0.474448,0.9998924,0.9155084,0.90629375,-0.99894154,-0.9868547,0.97897035,-0.87708694,0.9867869,0.9902306,-0.99417394,0.62086076,0.2747549,0.40504327,-0.96669996,-0.99907434,0.9774665
-0.9990163,-0.9989429,-0.9981786,0.36966252,0.71287125,0.99999094,-0.99978405,-0.9950046,-0.0351284,-0.23973918,0.99522674,-0.9999973,0.9990112,0.66971105,0.9900681,-0.9997484,-0.8143248,-0.20896351,-0.70208395,-0.79045385,0.7966795,0.91733795,0.9999917,0.50537926,-0.5572524,-0.9949225,-0.9877989,0.97592723
-0.97472227,-0.769684,-0.87806386,0.5869422,0.95981264,0.99874574,-0.9899443,-0.65765595,-0.4526989,0.92012703,-0.018750327,-0.9999994,0.97973067,0.0084912,0.57577103,-0.9998811,-0.9750961,0.5798681,-0.9378629,0.6686425,0.6946582,0.9975598,0.9998409,-0.81002164,-0.24799314,-0.9495831,-0.91765493,0.9834209
-0.7360205,-0.99559575,-0.9996297,0.982655,0.15902911,0.78709596,-0.9691783,-0.9981422,0.9658623,0.86430293,0.9961548,-0.92528236,0.9994457,0.99839073,0.8833244,-0.99944746,-0.9677442,0.99614936,-0.98917365,0.9509495,-0.8543999,0.9627648,0.9733952,0.94691306,-0.83607745,-0.98713094,-0.99232423,0.9867695
-0.9566028,0.012793468,0.3564277,-0.029691055,0.9319621,0.99947673,-0.9922529,0.32814324,-0.64580894,0.9989261,-0.736731,-0.9999999,0.33603162,-0.93440586,0.14213897,-0.99970293,-0.99952775,0.34293863,-0.9474941,0.63935316,0.86829644,0.9990813,0.99923575,-0.9399365,-0.80224305,-0.9454074,0.5861798,0.99754614
-0.9997135,-0.9958157,-0.99027556,-0.42855078,0.6399097,0.99998957,-0.99349517,-0.93701124,0.4355902,0.8350787,0.9582102,-0.9999999,0.99598217,0.63746965,0.9933167,-0.9998789,-0.9791733,0.66668296,-0.9767955,-0.80566907,0.49094835,0.99907625,0.9999916,-0.6321561,-0.68602085,-0.98304254,-0.9732313,0.9861394
-0.9999951,-0.9994603,-0.9999624,-0.9835351,-0.36583945,0.99999785,-0.98689246,-0.99999833,0.9972191,-0.98961234,0.9996911,-0.68647325,0.9999995,0.9907335,0.9982077,-0.99990606,-0.82637703,-0.99222195,-0.13061164,-0.99996525,0.2778106,0.97106093,0.9999028,0.9999664,-0.98581296,-0.9998257,-0.99969953,0.9821798
-0.9964186,-0.9966587,-0.98517454,0.64427423,0.8887804,0.99998873,-0.9994096,-0.9002796,-0.39221257,0.68639857,0.97866064,-0.9999999,0.9913385,0.4769647,0.9845911,-0.9998434,-0.87463313,0.61290413,-0.9534093,-0.41737765,0.5341543,0.98842716,0.99999225,-0.8335885,-0.763557,-0.9835902,-0.9705207,0.9823128
-0.9999414,-0.9996216,-0.9984649,-0.2399445,0.5582962,0.9999965,-0.9995648,-0.9924278,0.18670377,-0.21040349,0.9959297,-0.99999946,0.9986167,0.5229388,0.9970529,-0.9997925,-0.90033185,0.010159156,-0.868613,-0.9029437,0.8661494,0.9932478,0.9999942,0.14957559,-0.85261023,-0.99240786,-0.9796374,0.9830837
-0.9997461,-0.99935234,-0.9992869,0.90732443,-0.87239003,0.9996796,-0.99983156,-0.99747175,0.8690191,0.9868498,0.99844134,-0.9992173,0.99990404,0.9449163,0.9989595,-0.99934405,-0.9964347,0.20633234,-0.9500898,-0.9023472,0.9754844,-0.3081214,0.9993267,0.86055374,-0.8513658,-0.99923813,-0.99560195,0.9955807
-0.9999997,-0.99995804,-0.99997085,-0.973081,-0.7818098,1.0,-0.9971484,-0.9999919,0.99692476,-0.89157027,0.99996,-0.9999306,0.99999344,0.99246335,0.99995756,-0.99996597,-0.87175244,-0.93477714,-0.7966321,-0.9999717,0.20841204,0.99735034,0.9999995,0.9992925,-0.9907752,-0.99984235,-0.9995209,0.9819353
-0.77201444,-0.18178262,-0.30100113,0.9849695,0.97053546,0.961105,-0.999377,0.61873114,-0.9703178,0.97905463,-0.5156166,-0.9999995,0.77213746,-0.730257,-0.5904185,-0.9996389,-0.9810605,0.7486428,-0.9054609,0.9781133,0.9562743,0.98709756,0.9994993,-0.98720556,0.21440583,-0.9086009,-0.5523274,0.9531119
0.8643774,0.06853084,-0.085701734,0.50708735,-0.3741749,-0.39024937,-0.4429466,-0.9708791,0.98470503,0.99961364,0.9650086,0.9893531,0.99922144,0.97453374,-0.7038867,-0.98999727,-0.99966687,-0.468285,-0.5233751,-0.079057135,-0.26852447,-0.9260786,-0.8596992,0.99986565,-0.97984695,-0.99986935,0.078865625,0.9981148
-0.9999194,-0.9928157,-0.9998542,-0.99501216,-0.10061048,0.9999717,0.039511766,-0.99998915,0.9997107,-0.78446025,0.99557954,-0.3128675,0.99999905,0.9981526,0.9952442,-0.99996614,-0.988886,-0.77497447,-0.922085,-0.9998427,-0.9133162,0.99811023,0.9989527,0.99989635,-0.98449194,-0.99929523,-0.9997846,0.99337226
-0.999838,-0.99988526,-0.9987756,-0.86155957,-0.6350125,0.99997836,0.1823299,-0.99857414,0.999866,0.9873794,0.9999275,-0.99977,0.99956137,0.999803,0.9997544,-0.9999194,-0.99532056,0.9143849,-0.9967984,-0.98894775,-0.9868727,0.99994487,0.99990195,0.9976508,-0.9973332,-0.999791,-0.9915949,0.99702096
-0.99970204,-0.99992263,-0.9995275,-0.9974752,-0.45003316,0.99998164,0.8613072,-0.999925,0.999957,-0.03349715,0.999967,-0.960168,0.99995416,0.99990743,0.9988851,-0.9998738,-0.9904885,0.5396649,-0.95614475,-0.99794143,-0.9977929,0.9998867,0.99965614,0.99998343,-0.99813783,-0.9999052,-0.9969685,0.9909288
-0.9999993,-0.9998743,-0.9999138,-0.9729867,-0.82475495,0.99999994,-0.98514915,-0.99996436,0.9974774,-0.4224159,0.9998348,-0.99998856,0.9999833,0.9943363,0.9999556,-0.9999822,-0.95832187,-0.7722409,-0.95280117,-0.9999145,-0.1556796,0.99938726,0.9999992,0.9968962,-0.98716694,-0.9996897,-0.99964786,0.98862314
-0.9999989,-0.9999727,-0.99995595,-0.7251397,-0.9663088,0.9999982,-0.99783766,-0.99994177,0.9980647,0.67957085,0.9999025,-0.99932414,0.99998933,0.9987727,0.9999711,-0.9997945,-0.9813339,-0.17022265,-0.97313505,-0.99976414,0.5162932,0.98275495,0.99999595,0.9981329,-0.98344934,-0.99996275,-0.9990694,0.9853166
-0.99996704,-0.9997668,-0.99955565,-0.9930438,-0.9703457,0.9999945,0.7218014,-0.999955,0.9999525,0.72309273,0.9999668,-0.96106964,0.99998873,0.9999252,0.99958783,-0.9998586,-0.98544955,-0.41275996,-0.97764695,-0.99992096,-0.9886195,0.99970555,0.9999357,0.9999895,-0.9980881,-0.9999843,-0.99587137,0.98159736
-0.9733834,-0.99832404,-0.9978129,0.90382,-0.025928568,0.9968429,-0.9411899,-0.99396855,0.98732346,0.9868235,0.9981325,-0.9991416,0.9976771,0.99915844,0.99103606,-0.99984866,-0.9871999,0.99405855,-0.9959455,0.5781844,-0.9076494,0.99648136,0.998595,0.9263152,-0.96098304,-0.9983215,-0.98587894,0.9974906
