h_1_0,h_1_1,h_1_2,h_1_3,h_1_4,h_1_5,h_1_6,h_1_7,h_1_8,h_1_9,h_1_10,h_1_11,h_1_12,h_1_13,h_1_14,h_1_15,h_1_16,h_1_17,h_1_18,h_1_19,h_1_20,h_1_21,h_1_22,h_1_23,h_1_24,h_1_25,h_1_26,h_1_27,h_1_28,h_1_29,h_1_30,h_1_31,h_1_32,h_1_33,h_1_34,h_1_35,h_1_36,h_1_37,h_1_38,h_1_39
-0.8524442,0.9986661,-0.999469,0.12411979,1.0,0.9999999,-0.28778565,-0.994409,0.43868044,0.99999845,-0.9999363,-0.9999859,-0.99712175,0.6918691,0.9999742,0.5315141,0.9990449,-0.14410631,0.9999939,-0.998347,-0.99997383,-0.99997544,0.99026114,-0.9032804,0.9934052,-0.9892204,0.99992913,-0.99995494,0.98886824,0.9999594,0.8774476,0.935269,0.71534544,-0.96829027,-0.99999714,-0.9999807,-0.7302311,-0.99969035,0.9999888,0.99999917
-0.3167937,0.9521626,0.8217209,0.98155016,0.9992974,0.99995464,0.6045378,-0.9793861,-0.99627435,1.0,-0.9999842,-0.999808,-0.99324787,-0.9569174,-0.9994986,-0.9945682,0.9999795,-0.9903128,0.98554,-0.914314,-0.98692137,-0.93551135,-0.47922677,-0.36735663,-0.32211152,0.94342685,-0.98015946,-0.99999624,-0.9977078,0.94921076,-0.50194865,-0.9857209,-0.5244131,-0.99177694,-0.98537457,-0.50365424,0.007693161,-0.9929264,-0.6068856,0.87945074
-0.69453573,1.0,0.99476534,0.9592944,0.99999976,0.9999998,0.99779695,-1.0,-0.95312417,1.0,-0.9999995,-0.9998717,-0.9999989,-0.87607497,-0.99998695,-0.78187126,1.0,-0.999603,0.9987582,0.25843483,-0.99999976,-0.99997336,0.96673906,0.9683863,0.99509555,0.74171597,-0.87079525,-1.0,-0.9979076,0.9995477,-0.87205684,-0.99899304,0.99996567,-0.99995065,-1.0,-0.7364012,-0.037815146,-0.99999994,-0.27145174,0.9999988
0.5724618,0.9999682,-0.99270904,-0.9995488,0.9999984,0.9999999,0.9994311,0.27688667,-0.66631925,0.99999815,-0.9999906,-0.9946955,-0.97398114,-0.25663155,0.99999887,-0.7850351,0.9930903,-0.73442733,0.9997214,-0.97751284,-0.9945858,-0.9999916,-0.68960404,-0.9994766,0.30189243,-0.99698335,0.9677915,-0.95250666,0.9935137,0.99993086,0.999962,-0.9452483,-0.9844156,-0.944483,-0.9959406,-0.99922913,-0.6319772,-0.76635003,-0.76494324,0.99999696
0.9623879,0.86084807,-0.8735332,-0.41623688,0.9901819,0.99639666,0.81353414,0.9055437,-0.9935457,0.9999493,-0.9897802,-0.97221816,-0.9975895,-0.9980148,0.79888767,-0.8640327,0.99924475,0.43061715,0.9716226,-0.20538904,0.27782017,-0.93982166,-0.9818856,-0.9184843,0.86834985,-0.06709281,-0.723321,-0.9954967,-0.46787545,0.9868846,0.9900468,-0.60132205,-0.96518856,-0.8261118,-0.6034094,-0.77603537,0.6705069,-0.45599517,-0.967672,0.82889503
-0.3583092,0.9998243,-0.961194,-0.99925506,0.9999995,1.0,0.9999358,0.99063873,-0.22528185,1.0,-1.0,-0.99998623,-0.7909,-0.82301664,0.999268,-0.990916,0.9996839,-0.91310686,0.99978495,-0.9987411,-0.99945647,-0.9999809,-0.28190318,-0.99976003,-0.91120285,-0.999666,0.98728335,-0.99929225,0.98766977,0.99999785,0.9995419,-0.99884355,-0.99900043,-0.9719863,-0.9722068,-0.99980503,-0.91144866,-0.9955427,-0.825418,0.9999993
-0.4028779,0.99999774,-0.9998761,-0.99983203,0.9999995,0.9999999,0.9947547,-0.9611481,-0.94703877,1.0,-0.9999987,-0.9998821,-0.998649,0.70996255,1.0,-0.9985187,-0.9880889,-0.930809,0.99999803,-0.998134,-0.9997459,-0.9999998,-0.8109969,-0.99993783,0.75823087,-0.9999737,0.9766406,-0.8333823,0.99990183,0.9999967,0.9999894,-0.9980565,-0.9992231,-0.74848354,-0.9965686,-0.9997666,0.4533082,-0.4412851,-0.5930742,0.9999999
0.34430903,0.6801623,-0.37348697,-0.35122517,0.99877083,0.99999905,0.96601844,0.8543908,-0.9994292,1.0,-0.99999994,-0.9998268,-0.92598057,-0.9990182,-0.44268957,-0.99986804,0.99800223,-0.21053708,0.97548956,-0.960446,-0.07901599,-0.986354,-0.9237863,-0.990261,0.20447665,0.64958394,-0.97016263,-0.99998385,-0.8634894,0.9943443,0.5564933,-0.95334387,-0.9972451,-0.85195076,0.48734608,-0.59145975,-0.17217302,0.007852728,-0.9658017,0.8913658
-0.48054534,0.9999952,-0.0075164135,-0.6896743,0.9999966,0.99999976,0.9995666,-0.9996156,-0.59959954,1.0,-0.99999905,-0.9999718,-0.99902844,-0.0072942264,-0.9744037,-0.9107414,0.99999976,-0.9997882,0.9999266,-0.99761254,-0.9999697,-0.99991506,0.74442667,-0.80281156,-0.39835694,-0.857835,0.11783795,-0.99999523,-0.7629553,0.9997219,0.8582308,-0.9994243,0.69074917,-0.99994266,-0.99999267,-0.9887983,-0.7757807,-0.9999918,-0.9010104,0.999997
0.47444096,0.48094466,-0.61214834,-0.19030297,0.9892761,0.9997717,0.7439295,0.44605392,-0.98278344,0.9999992,-0.99989825,-0.9997156,-0.8973411,-0.9178611,-0.42785275,-0.9972696,0.9961961,-0.41942063,0.99126786,-0.97595114,-0.73910266,-0.90843886,-0.6417413,-0.92160887,-0.11679067,0.32917646,-0.8930983,-0.9990232,-0.76255167,0.9793714,0.7087205,-0.92101616,-0.949382,-0.8972591,-0.12976955,-0.7741356,0.31843644,0.079475164,-0.8042961,0.79028225
0.9918575,-0.2899423,-0.99646974,-0.9594727,0.99001443,0.9948804,0.7902673,0.9982048,-0.6827265,0.99971724,-0.9337596,-0.9823907,-0.92967117,-0.93206495,0.9992905,-0.2809477,0.99905807,0.986859,0.98422354,-0.020804726,0.47362122,-0.9127834,-0.9528557,-0.96491265,0.95388967,-0.9027966,0.78617615,-0.91255033,0.6018694,0.9924873,0.9991816,0.2058652,-0.98283887,0.47542036,0.19030243,-0.9881611,0.8593859,0.8655611,-0.29181325,0.9444842
0.883964,0.9999963,0.81422365,-0.7989354,0.99999666,0.99999976,0.9942469,-1.0,-0.45407844,0.9999985,-0.9999,-0.9971499,-0.99983835,-0.37965643,-0.99987805,-0.8552075,1.0,-0.99467,0.99978876,-0.5342162,-1.0,-0.99810266,0.9953989,0.9995556,0.97632784,0.30459863,-0.9605907,-1.0,-0.99472624,0.99978846,-0.9848217,-0.98874146,0.9995823,-0.99923754,-1.0,-0.9516077,0.96349066,-0.9999995,0.9789865,0.9999941
0.85881674,0.31857544,-0.6086019,-0.69066644,0.9918687,0.9996911,0.8843611,0.995053,-0.92162204,0.9999955,-0.99916226,-0.99925107,-0.7581173,-0.99365085,0.49719033,-0.993369,0.9998243,0.39194688,0.97427243,-0.9092467,0.071196176,-0.8668936,-0.82448983,-0.97083545,0.07586342,-0.2945035,0.4741945,-0.99742705,-0.71366715,0.9823509,0.9622136,-0.8798331,-0.9899039,-0.6573515,0.65773714,-0.93203527,0.41679657,-0.07479691,0.16638662,0.9320272
0.89545244,0.9996745,-0.12034827,-0.9679986,0.99996775,0.9999998,0.99637705,-0.99998856,-0.8202749,0.99999905,-0.9999834,-0.9962637,-0.996112,-0.9031813,-0.6668437,-0.9899766,0.9999999,-0.92598057,0.9989055,-0.8653577,-0.99982196,-0.9991384,0.9443794,0.7588313,0.938968,0.065994404,-0.84254456,-0.99999624,-0.9351152,0.9972351,0.20485623,-0.95556754,0.9580304,-0.99526024,-0.9999784,-0.93574023,0.37476814,-0.9988949,0.7651135,0.9999478
0.36811358,0.9999698,-0.99597746,-0.99967504,0.99999833,1.0,0.9998314,-0.23950385,-0.798604,1.0,-0.99999964,-0.9995835,-0.9729314,-0.15617011,0.9999959,-0.9865187,0.91778564,-0.9914502,0.999983,-0.9997825,-0.9975119,-0.9999911,-0.8795029,-0.99957085,-0.8770084,-0.99975836,0.6804067,-0.9030877,0.99424684,0.9999717,0.9999839,-0.99807566,-0.99858797,-0.99826324,-0.9981547,-0.99968964,-0.932195,-0.8975901,-0.9910191,0.99999756
0.1367875,0.8107326,-0.25892276,0.8140913,0.99443084,0.99883866,-0.115141064,-0.7027433,-0.9829394,0.9999973,-0.9986305,-0.99902785,-0.9845874,-0.92033625,-0.77108014,-0.9694703,0.9994865,-0.7629514,0.99571604,-0.95868874,-0.93398494,-0.79107934,-0.69327915,-0.4287166,0.031320766,0.54915977,-0.86768425,-0.99949116,-0.8786761,0.96952015,0.38242435,-0.5582125,-0.73043406,-0.9621292,-0.9381355,-0.8382286,0.32901332,-0.7590461,0.014011083,0.7632201
0.7587806,0.99999934,-0.82260287,-0.99959254,1.0,1.0,0.999942,-0.9999966,0.9750198,1.0,-0.99999714,-0.99998957,-0.9956546,0.97020674,0.92710596,-0.9815012,1.0,-0.9961587,0.99996495,-0.9331581,-1.0,-0.9999994,0.99965113,-0.5326351,0.8839802,-0.9976084,0.9953234,-0.9999955,-0.13777748,0.9999901,0.9870047,-0.99998367,0.98443705,-0.9904713,-0.9999995,-0.99973243,0.78416336,-0.99999803,0.9951259,1.0
0.7262197,0.8285314,-0.89412904,-0.9096974,0.99745625,0.99999684,0.9539743,0.66005075,-0.99739695,0.99999934,-0.99999666,-0.9980595,-0.88282615,-0.9955255,0.9350912,-0.9984855,0.98548806,0.5044,0.99383557,-0.98541236,0.02324473,-0.97177315,-0.9643373,-0.96994215,0.5056502,-0.45360613,-0.9343244,-0.9994209,0.26635358,0.9972159,0.84946257,-0.62334514,-0.99766195,-0.8775198,0.041337457,-0.8917527,-0.0069006253,0.70860475,-0.9556322,0.9013634
0.09089764,1.0,-0.99461514,-0.99995035,0.9999999,1.0,0.9999998,-0.7120909,0.9585788,0.99999964,-1.0,-0.99997705,-0.96845466,0.85606945,0.66622394,0.8049906,0.9999835,-0.9999755,0.9999992,-0.9999992,-0.999969,-0.9999961,0.611161,-0.9983347,-0.99534774,-0.9999459,0.98817706,-0.9977415,0.9947121,0.9999991,0.9998016,-0.99968785,-0.8960061,-0.9999999,-0.9999986,-0.99997914,-0.9991405,-0.9999997,-0.9998253,1.0
-0.20592839,0.9975005,0.2080561,-0.007031309,0.99966985,0.99990886,0.70315945,-0.9780864,-0.9747109,0.99999946,-0.9998443,-0.9989969,-0.9756609,-0.5991174,0.5331934,-0.9875657,0.99937123,-0.90615267,0.994965,-0.9740349,-0.99168515,-0.9940626,0.14108787,-0.8882125,0.20084976,0.5330216,-0.47471747,-0.99907666,-0.5542779,0.984844,0.7792337,-0.90815175,-0.3085202,-0.9794044,-0.97980833,-0.8749571,0.09295166,-0.76290077,0.22079208,0.98667467
0.41664106,0.99985325,-0.6887607,-0.84598,0.99999785,0.9999998,0.99305326,-0.99996424,0.59753615,0.9999994,-0.99998754,-0.99944323,-0.99756706,0.041146543,0.64956737,-0.509333,1.0,-0.8555138,0.9997445,-0.95643723,-0.9999794,-0.999824,0.98824865,0.65544814,0.9818402,-0.9232416,0.8618776,-0.99999064,-0.27400163,0.99912035,0.86019963,-0.7734225,0.99757224,-0.9986384,-0.99999976,-0.9981883,-0.8076396,-0.9997957,0.9800952,0.999998
-0.2216305,0.99997604,-0.9965111,-0.99868506,0.9999985,0.9999995,0.99889696,0.8564733,-0.10940613,0.9999937,-0.9999739,-0.9994786,-0.9884555,-0.0955592,0.99999326,0.13835634,0.99927604,-0.68437165,0.9999683,-0.9942694,-0.9985406,-0.99998134,-0.61400753,-0.99920195,0.14633612,-0.99893105,0.996247,-0.99044496,0.99845034,0.99999243,0.9997631,-0.6101427,-0.9745846,-0.97043127,-0.99847525,-0.9997833,-0.6496745,-0.9807783,-0.36906168,0.99999905
0.015421627,0.99969274,-0.9996753,-0.9963278,0.9999981,0.99999994,0.9959904,0.9339157,0.46660444,0.999998,-0.9999865,-0.99962264,-0.95328295,0.76969886,0.9999992,0.6851286,0.99695194,-0.19870467,0.9999855,-0.9983591,-0.99651563,-0.9999005,-0.9494493,-0.9982786,0.3033165,-0.99997115,0.9975203,-0.94072264,0.9995263,0.9999931,0.99993485,-0.64754736,-0.997793,-0.9594331,-0.9985743,-0.9999819,-0.7679254,-0.86293197,-0.48243064,0.9999966
-0.8429332,0.9998579,-0.32701546,0.10692018,0.99999774,0.9999999,0.9980607,-0.925667,0.030089641,0.99999934,-0.9999994,-0.9999509,-0.99864614,-0.70234275,-0.5337328,-0.18801151,1.0,-0.8813622,0.9988513,-0.748329,-0.9996767,-0.99993294,0.8243408,-0.85120153,0.96811235,-0.85966796,0.9731181,-0.99999964,-0.40536186,0.9995531,0.7245958,-0.8342661,0.9690969,-0.9930537,-0.9999928,-0.99311703,-0.9200868,-0.99994457,0.63461375,0.99999875
-0.05490327,0.7917397,0.048474617,0.77590936,0.99742246,0.9999261,0.5236632,-0.8963458,-0.9919608,1.0,-0.9999648,-0.99994254,-0.9595842,-0.7961851,-0.9861205,-0.9984244,0.9988276,-0.9770258,0.9977168,-0.9941184,-0.97619313,-0.9076621,-0.24389505,-0.7693158,-0.7466762,0.85948014,-0.97617906,-0.99990946,-0.9817735,0.96559393,0.08504489,-0.9742352,-0.8424802,-0.9898301,-0.8786308,-0.748488,0.1538947,-0.8443992,-0.5959414,0.8113489
-0.990325,1.0,-0.06535919,0.10330059,1.0,1.0,0.998706,-0.9999968,-0.5966695,1.0,-1.0,-0.9999626,-0.99981767,-0.5399423,-0.705812,-0.2981352,0.99999934,-0.9999708,0.9999986,-0.9999946,-0.9999994,-0.9999564,0.32335287,0.18522419,-0.69116783,-0.99960154,0.7539756,-0.9999975,0.9588945,0.99999774,0.21618216,-0.9871841,0.3643554,-0.9999997,-1.0,-0.9998302,-0.9977169,-0.9999999,-0.64493793,0.9999998
-0.97246814,0.9999999,-0.96587586,-0.9998399,1.0,1.0,0.99999285,-0.49456266,0.8568857,0.99999535,-0.9999999,-0.99971396,-0.91137123,0.86204845,0.9999917,0.124780774,0.9988818,-0.99869883,0.999961,-0.99957716,-0.9999831,-1.0000001,0.97465855,-0.99993956,-0.87075365,-0.9987142,0.9998854,-0.99683636,0.9992647,0.9999947,0.9996852,-0.96304685,-0.40529478,-0.9991409,-0.99998486,-0.99990445,-0.9977591,-0.99994856,0.30331883,1.0
-0.5192627,0.43378678,-0.66789997,0.64158696,0.99773276,0.9999998,0.8788985,0.9895382,-0.9931296,1.0,-0.9999999,-0.9997865,-0.915048,-0.9998398,-0.11058103,-0.9974337,0.9995858,0.3319296,0.9942495,-0.9986205,-0.082983226,-0.6649384,-0.99807674,-0.8007158,-0.12518509,-0.9981284,-0.67010087,-0.99989825,0.7658733,0.9997462,0.43423888,-0.8422707,-0.99986553,-0.9801761,-0.68049383,-0.99121445,-0.9525132,-0.8516649,-0.96827096,0.8878982
0.6909556,0.9998019,-0.99994886,-0.99904066,0.9999972,0.9999982,0.97586185,-0.494328,-0.43018448,0.9999977,-0.9995985,-0.9805723,-0.9943846,0.92671067,1.0,0.54043746,-0.7627193,-0.8601125,0.999996,-0.99949884,-0.99802566,-0.9999641,-0.96813285,-0.9979994,-0.48258775,-0.9999788,0.8638467,0.9521862,0.9999122,0.9999663,0.99999964,-0.63802093,-0.9960144,-0.99342114,-0.9998818,-0.9999762,-0.90686744,0.2554729,-0.9617456,0.9999785
-0.16378216,0.9999803,-0.586055,0.4561283,0.99999684,0.9999998,0.9298772,-0.9999998,-0.61275643,1.0,-0.9999947,-0.999942,-0.99991196,0.068029925,-0.39545223,-0.93121004,1.0,-0.9838637,0.99993205,-0.9864887,-0.9999945,-0.99989074,0.9643791,0.85487515,0.995592,-0.9426118,0.3910321,-0.9999987,-0.505615,0.9994447,0.12263923,-0.9889572,0.9954471,-0.9996819,-1.0,-0.9944909,-0.25458613,-0.9999732,0.90962404,0.99999374
0.82849544,0.89216197,-0.95589834,-0.99107516,0.9990448,0.99999934,0.99306005,0.9953074,-0.9972648,0.99999875,-0.9999987,-0.99610853,-0.756504,-0.9992814,0.997627,-0.99826604,0.96955264,0.8389238,0.9892514,-0.9756147,0.6664271,-0.9911506,-0.99111956,-0.9974177,0.4170364,-0.86244625,-0.62070274,-0.99856573,0.8401696,0.99941564,0.98185927,-0.59909844,-0.9998601,-0.62388223,0.79077274,-0.9549705,-0.18447079,0.8277099,-0.97856927,0.974695
-0.92914397,0.99969447,-0.99798954,-0.67075324,0.99998564,0.9999986,0.9959304,0.94724965,0.7915939,0.99999994,-0.99999475,-0.9999999,-0.9839112,0.9304245,0.87189686,0.009247045,0.9999001,-0.9983228,0.9999996,-0.9999925,-0.99931395,-0.9993568,-0.83417505,-0.9974072,-0.9367081,-0.99992925,0.99842864,-0.9993031,0.97186273,0.9999899,0.99457353,-0.99392647,-0.995915,-0.9997656,-0.9989903,-0.9999672,-0.8664562,-0.9998469,-0.7117652,0.99999803
-0.59446615,0.9960647,0.94317687,0.76994944,0.998385,0.99986315,0.93517286,-0.9849031,-0.61469364,0.99999946,-0.9999229,-0.99983406,-0.93237406,-0.17181441,-0.9987436,-0.977797,0.99999946,-0.9935982,0.9903811,-0.99065286,-0.99729615,-0.9360207,0.5911907,-0.10599038,-0.68199456,0.27803022,-0.55784464,-0.9998457,-0.97173005,0.94431573,-0.07018887,-0.99481755,0.71887404,-0.99881685,-0.9966161,-0.8212587,-0.6579592,-0.99416685,-0.2894028,0.98834175
0.75493765,0.9999992,-0.9999474,-0.9999411,0.9999999,1.0,0.9997461,-0.9591897,-0.74446076,0.9999995,-0.9999882,-0.9275944,-0.9994978,0.75587213,1.0,0.5225078,-0.75236243,-0.99661475,0.9999994,-0.9998719,-0.99967134,-0.9999985,-0.9947868,-0.9990185,-0.85755324,-0.9999988,0.41893584,0.9430274,0.9999787,0.99999774,0.99999994,-0.98192835,-0.9989135,-0.99982655,-0.999997,-0.9999874,-0.9830881,-0.91094244,-0.9998187,0.9999995
0.13180542,1.0,-0.99914616,-0.9999952,1.0,1.0,0.9998058,-0.99998766,0.83800805,1.0,-0.99998605,-0.9999869,-0.99871844,0.9944069,1.0,-0.99038506,0.9799296,-0.9956164,0.9999995,-0.99454415,-1.0,-1.0,0.999701,-0.99915963,0.890627,-0.99889505,0.99985635,-0.99890405,0.9973278,0.9999988,0.9998784,-0.99931175,0.7834959,-0.9465967,-0.99999714,-0.9999398,0.86415005,-0.9998774,0.9992883,1.0
0.49447715,0.9999968,0.55650055,0.495698,0.9999996,1.0,0.99980974,-0.9999993,0.7009992,1.0,-0.9999989,-0.99993265,-0.999983,-0.8450203,-0.9998229,-0.188285,1.0,-0.9993767,0.9998439,-0.7447238,-0.99999833,-0.9999319,0.9683007,0.97800237,0.99102503,-0.97085595,0.757403,-1.0,-0.99591273,0.9994696,0.4580516,-0.9994612,0.9996993,-0.9999786,-1.0,-0.99681795,-0.84276676,-1.0,0.7098155,0.99999994
0.808625,0.5627086,-0.76121837,-0.927386,0.9799078,0.9980243,0.88969475,0.83844733,-0.5231137,0.9999993,-0.9964775,-0.99998105,-0.28854153,0.120972425,-0.3228392,-0.9979042,0.99959165,-0.6864139,0.9990359,-0.99583423,-0.87472636,-0.89277923,0.5360044,-0.9731212,-0.70029825,0.5705189,0.27067804,-0.9947167,-0.8975823,0.9582667,0.90181404,-0.9718351,-0.87046677,-0.9048974,0.6562755,-0.9179731,0.87193257,0.36513633,0.63157123,0.9690389
0.69829464,0.28819224,-0.8250034,-0.4150652,0.9843234,0.99961126,0.7061236,0.70736706,-0.9752089,0.99999696,-0.9996518,-0.999016,-0.8453076,-0.9333563,0.45072144,-0.9944243,0.99333996,-0.19816616,0.9935494,-0.96628374,-0.25037557,-0.85438,-0.88125527,-0.9141866,0.037860006,-0.054381803,-0.79073167,-0.9974169,-0.7307871,0.9645915,0.859544,-0.8142743,-0.9840239,-0.8134317,0.09580698,-0.86529857,0.46514753,0.48008603,-0.57452434,0.7977509
-0.44946337,0.9999262,0.852031,-0.5461451,0.9999991,0.99999976,0.9983809,-0.9946334,-0.8123304,1.0,-0.9999999,-0.9999873,-0.9941226,-0.6062088,0.4920001,-0.9997692,1.0,-0.98116165,0.9570536,0.17335358,-0.99974406,-0.9999989,0.9961598,-0.99672014,0.96536636,0.8178654,0.9542822,-0.9999988,-0.98880786,0.9756801,0.976393,-0.99986583,0.981842,-0.9050357,-0.9992046,-0.8304959,-0.3874601,-0.9981911,0.9595853,0.9999986
-0.6817804,0.7962461,0.21353027,0.8941432,0.99631745,0.9999997,0.90122825,0.9704792,-0.9954044,0.9999999,-1.0,-0.9998742,-0.9734578,-0.99996567,-0.91464627,-0.9988049,0.99997437,0.17747158,0.9794532,-0.9981593,-0.09675517,-0.71249086,-0.99606395,-0.6723982,0.40867344,-0.99655485,-0.6165482,-0.9999748,0.6035169,0.99963313,-0.19320379,-0.95239854,-0.99919957,-0.99408597,-0.8237225,-0.96946096,-0.9712975,-0.97522,-0.98423463,0.8770661
0.52382165,0.7465573,-0.68192977,-0.23339579,0.99794763,0.9993673,0.7966759,0.9720786,-0.8757861,0.9999989,-0.9991533,-0.99984866,-0.8507864,-0.74057627,-0.039597917,-0.9632843,0.9998366,-0.4688962,0.99568015,-0.9281834,-0.88934344,-0.9038773,-0.8273547,-0.96872187,-0.5138312,-0.2405423,0.24714418,-0.9988986,-0.7915832,0.99313444,0.9467724,-0.93047476,-0.98560685,-0.69817233,0.07228944,-0.9674076,0.72932446,-0.44749767,0.049893245,0.9638601
-0.816171,0.9999563,-0.9980212,-0.49049354,0.9999998,0.9999999,0.24648918,-0.99993885,0.81338304,1.0,-0.99993956,-0.99999917,-0.9979878,0.9891815,0.99994004,-0.5952947,0.99970025,-0.96118546,0.9999994,-0.99991226,-0.99999934,-0.99999434,0.9989182,-0.9062051,0.96267056,-0.99556947,0.9999052,-0.99973387,0.9818148,0.99996156,0.97557616,-0.74426085,0.9480715,-0.9985196,-0.9999995,-0.9999859,-0.5652574,-0.99986005,0.9999745,1.0
0.61425304,0.25412804,-0.4027171,-0.8087724,0.98522323,0.9995633,0.9094604,0.95076436,-0.57711923,1.0,-0.99963623,-0.9999969,0.08250766,-0.40043885,-0.7979098,-0.99973214,0.9998335,-0.7598085,0.9973259,-0.9969435,-0.8241983,-0.9252087,0.7539062,-0.98845935,-0.74920976,0.6619219,0.6095328,-0.99872214,-0.9618698,0.9373683,0.8166567,-0.99397266,-0.90854174,-0.89487755,0.86600643,-0.89537543,0.7231839,0.03813585,0.8178889,0.97480816
0.5611658,0.8489299,-0.33035904,-0.31451234,0.9978914,0.9982061,0.7695958,0.9685421,-0.84014374,0.99999946,-0.9984641,-0.9999766,-0.90882826,-0.65832347,-0.68790674,-0.98078054,0.9999774,-0.0073108934,0.9909863,-0.89812315,-0.9729893,-0.94565755,0.07970636,-0.978812,-0.07272771,0.4953521,0.56439763,-0.9995086,-0.7734246,0.9964754,0.88735205,-0.96678936,-0.8566837,-0.658326,0.32191005,-0.92910206,0.8896856,-0.62713444,0.21629044,0.96556556
0.6476709,0.999889,-0.9071024,0.070119254,0.99999624,1.0,0.9885627,-0.9996985,0.47903657,1.0,-0.9999904,-0.9999932,-0.9977333,0.6604848,-0.9904322,0.8544734,1.0,-0.970175,0.99998295,-0.9999788,-0.9999668,-0.99290705,0.8965609,0.5414449,0.7798795,-0.9725782,0.86232966,-0.9999809,0.5185533,0.9999563,0.68615246,-0.9368695,0.93303156,-0.99999875,-0.99999946,-0.9998448,-0.92701083,-0.9999858,-0.6522181,0.9998714
0.6731817,0.99999774,-0.99985874,-0.99998194,1.0,0.9999998,0.9994553,-0.9124996,0.4318704,0.9999997,-0.9999794,-0.9998903,-0.9945125,0.9679946,1.0,-0.9537068,0.823915,-0.5143845,0.9999842,-0.8898729,-0.9999733,-1.0,0.87524456,-0.9999166,0.97595996,-0.99977934,0.9997737,-0.98020136,0.99921507,0.9999961,0.9999915,-0.9979233,-0.9219187,0.16088514,-0.998644,-0.99990237,0.89247274,-0.949851,0.92583025,1.0
0.7174005,0.505264,-0.25519702,0.6548268,0.9969752,0.9998256,0.48147768,0.085162275,-0.99711543,0.9999993,-0.9997638,-0.9985918,-0.98612565,-0.99381167,-0.89475304,-0.99216855,0.99943405,-0.62976676,0.9837811,-0.8305939,-0.79552245,-0.8442203,-0.8622914,-0.74909455,-0.024683094,0.83663577,-0.9693127,-0.99988794,-0.9697304,0.9784821,0.64285344,-0.80530846,-0.9529767,-0.90656185,-0.7026414,-0.71057826,0.49293676,-0.7329183,-0.67444223,0.62043446
0.25772795,0.99999994,0.9773601,-0.9791709,0.9999986,1.0,0.99996877,-1.0,-0.9647273,0.99999976,-0.9999989,-0.9993274,-0.99997574,-0.9987761,-0.99999714,-0.9922122,1.0,-0.9999897,0.9999921,-0.99811006,-0.9999998,-0.99970096,0.98342794,0.98868275,-0.6932994,0.73448956,-0.99509966,-1.0,-0.9931653,0.99997205,-0.9799742,-0.9906665,0.99647146,-0.99999917,-1.0,-0.8295615,-0.34230158,-1.0,-0.4221618,0.99999964
-0.36984536,0.99999934,-0.98790073,-0.9684087,0.9999999,0.9999999,0.9879689,-0.99881864,-0.9493499,1.0,-0.9999975,-0.9994178,-0.999871,0.40540022,0.99999964,-0.9665265,0.9799671,-0.99502885,0.99998796,-0.9947707,-0.9999569,-0.9999988,-0.9155293,-0.99619514,0.5473396,-0.99990153,0.799668,-0.9687257,0.99526465,0.99998116,0.9999848,-0.9992298,-0.9728498,-0.9958828,-0.9999853,-0.99970585,-0.5457467,-0.98327744,-0.8831319,0.99999917
-0.70336205,0.99999416,-0.7874991,-0.99736005,0.9999998,1.0,0.9999239,-0.94953346,-0.42596608,0.9999998,-0.99999994,-0.99994427,-0.8906623,0.4997707,0.99523395,-0.99026895,0.9980155,-0.9985651,0.9997022,-0.99943405,-0.99979955,-0.9999985,0.9524234,-0.9995908,-0.7767924,-0.9330368,0.96633077,-0.9993959,0.8346381,0.9998039,0.99683,-0.99898756,-0.6529641,-0.99903935,-0.9993254,-0.9971534,-0.9703716,-0.9987963,-0.5696735,0.99999964
-0.9748149,0.9990167,-0.66269976,-0.29009968,0.9994308,0.99974746,0.9314846,-0.27641296,-0.7814599,0.9999995,-0.9998337,-0.9999431,-0.9296855,0.94547963,0.8324218,-0.94073176,0.6727439,-0.9999291,0.99997294,-0.999978,-0.9960349,-0.99735343,-0.2478889,-0.9975238,-0.99934155,-0.6822979,-0.3413586,-0.67928815,0.5469719,0.9857904,0.99496067,-0.9706147,-0.86411816,-0.99984694,-0.99140805,-0.9798428,-0.977831,-0.9033931,-0.96398807,0.9979843
-0.6697355,0.99995697,-0.9991003,-0.9620975,0.99999756,0.9999998,0.99677646,-0.09176842,-0.8226276,1.0,-0.9999993,-0.99999654,-0.9990999,0.06835374,0.99900055,-0.73555875,0.9988123,-0.99376935,0.99999976,-0.99995714,-0.9995415,-0.9998973,-0.98076236,-0.9961088,-0.7280095,-0.99988216,0.81644475,-0.99952203,0.9923182,0.9999982,0.9988319,-0.97211736,-0.9987049,-0.99947953,-0.9997769,-0.9999199,-0.66419,-0.9979817,-0.9750483,0.9999973
0.8491834,0.9999987,-0.9816128,-0.99990135,0.9999988,0.99999976,0.99999774,0.91801757,0.99530053,0.9999998,-0.9999382,-0.9999994,-0.95947295,0.9148426,0.17955324,0.7000053,1.0,-0.99824446,0.9999954,-0.9999889,-0.999971,-0.99996173,0.9550208,-0.99905366,-0.9534775,-0.9996398,0.9999005,-0.99372077,0.9828962,0.9999987,0.99988675,-0.9999152,-0.550912,-0.9999936,-0.9997202,-0.99997216,-0.83719313,-0.9999976,-0.9741355,1.0
