h_1_0,h_1_1,h_1_2,h_1_3,h_1_4,h_1_5,h_1_6,h_1_7,h_1_8,h_1_9,h_1_10,h_1_11,h_1_12,h_1_13,h_1_14,h_1_15,h_1_16,h_1_17,h_1_18,h_1_19,h_1_20,h_1_21,h_1_22,h_1_23,h_1_24,h_1_25,h_1_26,h_1_27,h_1_28,h_1_29
-0.70765024,-0.9210164,-0.40687186,0.5142568,-0.40204477,-0.6400701,0.40092304,0.7042117,-0.19054362,0.28607142,0.29156858,-0.57133347,-0.6705416,0.29417235,0.3901659,-0.05822371,-0.6438201,0.414693,0.06385137,-0.0059098504,0.3410386,0.6662048,-0.49112836,-0.74150515,-0.33318624,0.7542422,-0.69802874,0.14522517,0.52713686,-0.51560503
-0.27352357,-0.10368722,-0.08418295,-0.23508501,0.13617861,-0.21739748,0.08511301,0.0040537785,-0.14954467,-0.21118657,0.19631745,-0.13276462,-0.18821849,-0.0843062,0.18289062,-0.11618096,-0.28184617,0.15404788,-0.10836275,0.07994184,-0.007265707,0.093931444,0.0724956,-0.100800104,-0.17021836,0.03528106,-0.119162865,0.24102394,0.12959549,-0.15760563
-0.13547048,0.028797455,0.08693651,-0.10535404,0.11357772,0.20506011,-0.13812771,-0.18797465,0.12593289,-0.16638567,-0.20377307,0.20087455,-0.059196457,0.13187471,0.0877423,-0.24935356,-0.008675159,-0.08998781,0.013576558,0.19085914,-0.07318548,-0.2277002,0.10595947,0.14221731,0.2173016,-0.11655355,0.047834728,0.08111281,0.22564998,-0.08776127
-0.15017562,0.19829997,0.16483147,-0.22918735,0.13941059,0.046642218,-0.04475693,-0.13996339,-0.01463027,-0.16805848,-0.020087399,0.053077355,-0.09382379,0.009366394,0.12638275,-0.07854645,0.009940878,-0.09526909,-0.15538628,0.2507566,-0.12143683,-0.099330485,0.098404095,0.11947397,0.06172837,-0.16326742,0.047653623,0.18769085,0.10362191,-0.1186825
-0.1416202,0.1990822,0.12351237,-0.2520991,0.17424604,0.05358296,-0.0769442,-0.16077076,-0.016333079,-0.18504083,0.029055385,0.01582416,-0.07964668,-0.01231152,0.15723467,-0.09859784,-0.027048776,-0.08636981,-0.16149609,0.20773205,-0.14693296,-0.057988066,0.105978094,0.0778396,0.037542347,-0.117628545,0.053321704,0.20252922,0.07145793,-0.1103136
-0.13963704,0.11204623,0.19276321,-0.16441724,0.106289044,0.016203102,-0.029329935,-0.10152523,-0.013247563,-0.099096246,-0.13126533,0.06744715,-0.09431453,0.035168625,0.14180376,-0.09183219,0.020655427,-0.11897656,-0.1406794,0.29727158,-0.124246955,-0.18622728,0.08527272,0.109436505,0.05972211,-0.12604578,0.036202155,0.14879589,0.15341865,-0.0946935
-0.7517116,-0.9409302,-0.5357684,0.4262784,-0.45813936,-0.80058014,0.5860413,0.7969885,-0.42717648,0.33194637,0.55206066,-0.6935225,-0.6634018,0.11645526,0.36783087,0.094300024,-0.784374,0.57468796,0.24720974,-0.19927114,0.5344482,0.7943599,-0.6209619,-0.79919297,-0.41861838,0.8508153,-0.85452664,0.29704604,0.52435243,-0.46997452
-0.6143639,-0.55906427,-0.03545966,0.09190983,-0.07818809,-0.5384247,0.17873973,0.49958163,-0.15435326,-0.042732228,0.465033,-0.5321733,-0.45893267,0.18712921,0.43048057,0.3429979,-0.2954389,0.05217755,-0.467928,0.28011477,0.014461968,0.67801917,-0.4136803,-0.55068964,-0.37095156,0.49753347,-0.58716226,0.28864637,-0.013018109,-0.579417
-0.6264407,-0.7374853,-0.17026697,0.15703633,-0.21248336,-0.70517564,0.417735,0.6912698,-0.38632277,0.22243501,0.45745063,-0.6525297,-0.5821732,0.057937883,0.4426294,0.3503731,-0.5118616,0.28391355,-0.24377494,0.14421625,0.24122964,0.6818603,-0.51613194,-0.63408583,-0.409433,0.6634726,-0.64057046,0.34732172,0.15623009,-0.49975234
-0.22208382,-0.13305014,0.09908314,-0.0029826818,-0.018571533,0.12203672,-0.062024243,-0.052793257,-0.06979164,0.09346734,-0.03668085,-0.1868669,-0.2872114,0.13103908,0.2921237,-0.15132639,-0.087853424,-0.08854427,-0.1174993,0.2744979,-0.16315004,0.0707646,0.009050971,-0.1552759,0.13226734,0.2180945,-0.035409477,0.13582079,0.29366297,-0.16036952
-0.10666798,0.16816816,0.18383457,-0.16224591,0.12192125,0.13047354,-0.09231254,-0.1679217,0.057751443,-0.117647395,-0.1421836,0.12355573,-0.07380163,0.05405367,0.1120058,-0.15625073,0.046901587,-0.14497407,-0.095228344,0.25224686,-0.14553379,-0.19216995,0.1108453,0.13822952,0.13281098,-0.1656997,0.106686056,0.1393008,0.15910788,-0.07279057
-0.6723278,-0.886338,-0.4694339,0.25446057,-0.1708215,-0.6041811,0.3469273,0.68582356,-0.35763863,0.055773914,0.16374864,-0.5493756,-0.6516207,0.25636655,0.46475202,0.09989738,-0.6486729,0.561083,-0.022394052,0.04567652,0.48372126,0.46627766,-0.44902405,-0.5717091,-0.23201889,0.7129366,-0.6228669,0.16349898,0.35082552,-0.5763893
-0.46493554,-0.8948064,-0.3855647,0.45427266,-0.56847435,-0.6100489,0.52078646,0.3771455,-0.44471052,0.6310431,0.392864,-0.6043643,-0.36953542,-0.12991647,0.26176745,-0.48686877,-0.7675235,0.2987603,0.5784447,-0.19438006,0.10703011,0.57468575,-0.24812584,-0.80234927,-0.29946086,0.86749613,-0.8175624,0.18417968,0.8009963,0.27622044
-0.6182264,-0.81533426,-0.11909764,0.30791467,-0.39922518,-0.78993255,0.6075253,0.67167807,-0.37724027,0.2836042,0.25244516,-0.45742866,-0.54514414,-0.0008142812,0.20073693,0.102977686,-0.54040885,0.34718865,-0.0053784773,0.19494388,0.30923322,0.438274,-0.35290426,-0.5671231,-0.51260024,0.48726884,-0.67118096,0.22894862,0.49843735,-0.3133959
-0.59705126,-0.73520565,-0.3431155,0.05347148,0.028169923,-0.49185953,0.1740693,0.59758914,-0.25255072,-0.103126176,0.19975114,-0.47402135,-0.53553146,0.22519913,0.45920348,0.23659742,-0.49916983,0.40885732,-0.19571255,0.08310595,0.37150803,0.448696,-0.4384285,-0.4317492,-0.16427836,0.58933365,-0.50402826,0.22746055,0.053719,-0.58514214
-0.50717735,-0.858089,-0.37030315,0.07244339,-0.18331224,-0.7294506,0.57800305,0.6245536,-0.6186025,0.15628067,-0.25400618,-0.38156044,-0.5379666,-0.025412485,0.33743116,-0.007985704,-0.6716548,0.6561354,0.20000876,0.2110647,0.5698211,-0.27773088,-0.18261398,-0.26394695,-0.298911,0.56121314,-0.5574048,0.10080853,0.55082893,-0.23475203
-0.09801809,0.16895938,0.14276373,-0.18582948,0.15694082,0.137307,-0.12424061,-0.18853416,0.05605374,-0.13489662,-0.093723975,0.08667049,-0.059580583,0.032416232,0.14297915,-0.1759032,0.009939119,-0.13617809,-0.10143488,0.20925376,-0.17084767,-0.15180102,0.11839868,0.09676644,0.10891944,-0.12009315,0.112300515,0.15439376,0.1273606,-0.06435038
-0.1456751,0.15357733,0.14287253,-0.22315961,0.12713927,-0.0014210482,-3.4362074e-05,-0.09058668,-0.059247322,-0.12769262,-0.038724437,0.025590418,-0.13182674,-0.018847318,0.13167545,-0.08458046,-0.030813325,-0.04690468,-0.1223395,0.23156735,-0.0870668,-0.12444167,0.093454726,0.10872139,0.042370517,-0.14375679,0.07198823,0.19581202,0.1287192,-0.099495694
-0.5700173,-0.5289425,-0.22998148,-0.121605314,0.1515717,-0.47158647,0.08623892,0.5469928,-0.26572537,-0.17659463,0.3859362,-0.5535,-0.48796237,0.15519221,0.5157004,0.40487093,-0.39515072,0.27852625,-0.41894525,0.14339112,0.22186531,0.5777785,-0.44839,-0.4244967,-0.22618973,0.5451609,-0.45355442,0.32931113,-0.20747551,-0.6197688
-0.43975276,-0.75469834,-0.2547866,0.2333121,-0.1881203,-0.41458818,0.21160823,0.35285187,-0.25950614,0.26084659,0.117797256,-0.4634201,-0.41247663,0.08147398,0.40284288,-0.20661634,-0.53582686,0.22734734,0.07355746,0.07191556,0.06088034,0.31989336,-0.20139822,-0.5751193,-0.21762024,0.6686786,-0.50057614,0.14162757,0.46415615,-0.17349313
-0.17877592,-0.07483201,0.09350109,-0.08504584,0.16711879,0.0061295,-0.12247412,0.052615657,0.09278491,-0.10648891,-0.18751702,0.04583904,-0.12666051,0.12544848,0.22045381,-0.06460969,-0.025180284,-0.101866566,-0.13554256,0.20842688,-0.065919146,-0.13249345,-0.06238384,0.024685454,0.08454101,0.017300026,0.04316228,0.13701324,0.04384181,-0.19436714
-0.58399075,-0.68948936,-0.32901835,0.08902728,-0.030213123,-0.34834307,0.12075447,0.4161013,-0.12908776,-0.16516037,0.25938237,-0.36002132,-0.47170252,0.24309412,0.35337368,0.034573656,-0.46711454,0.34321377,-0.12074555,0.051599417,0.27086025,0.468539,-0.303038,-0.42083648,-0.12376576,0.49648985,-0.50667787,0.17965415,0.1962603,-0.52412736
-0.39653993,-0.6104783,-0.40090135,-0.08284357,0.28774452,-0.33868703,-0.09068457,0.37125275,-0.029685903,-0.25706857,0.07211821,-0.2564535,-0.24520463,0.10956774,0.42116046,-0.042233273,-0.48723263,0.30097115,-0.08618096,-0.13088533,0.19670339,0.19089955,-0.26765755,-0.33946127,-0.17299436,0.49109814,-0.2721401,0.1988794,-0.0987727,-0.38265553
-0.5737602,-0.8335218,-0.4274099,0.2998519,-0.34756258,-0.52360207,0.4829354,0.39730015,-0.24896032,0.0663223,0.15826406,-0.23802052,-0.57576853,0.062509306,0.068923295,-0.42776415,-0.6490797,0.5605204,0.3312374,-0.09662513,0.3734146,0.24520774,-0.010293156,-0.46626467,-0.29931912,0.3551152,-0.45888373,0.09365014,0.68775034,-0.22038591
-0.09937474,0.09225273,0.088466965,-0.14664653,0.15718526,0.19684625,-0.16656418,-0.21046112,0.10777296,-0.1509516,-0.14324158,0.13424031,-0.043675948,0.0773087,0.13510564,-0.24595599,-0.017864795,-0.1189458,-0.033507217,0.16754761,-0.14745302,-0.18282236,0.12094793,0.09308947,0.16337357,-0.08437988,0.099110186,0.11706265,0.16705562,-0.05820634
-0.14190967,0.19817494,0.13602582,-0.21380508,0.16397153,0.11842384,-0.105249986,-0.1457059,0.05633928,-0.18760933,-0.03361733,0.08575679,-0.09084801,0.043381687,0.12196472,-0.10814288,0.018186666,-0.10549567,-0.12694076,0.19873425,-0.116734244,-0.083633,0.07841356,0.12293075,0.116919205,-0.16316459,0.09417354,0.18190409,0.07751312,-0.13421004
-0.09174904,0.13141665,0.1048523,-0.15445581,0.16201082,0.15488112,-0.15940212,-0.21700242,0.10596162,-0.13163911,-0.06263966,0.08056121,-0.04615587,0.028630199,0.14894776,-0.24834062,-0.02116756,-0.15063182,-0.081729084,0.15302616,-0.2183376,-0.10960157,0.13797814,0.029021785,0.076849006,-0.088247806,0.12838265,0.14893238,0.13968806,-0.03879318
-0.5511013,-0.81156856,-0.27752933,0.32998273,-0.27817354,-0.6657744,0.34412166,0.61594296,-0.08952097,0.27641806,0.3931271,-0.44279936,-0.3340184,0.045296047,0.24670188,-0.022938889,-0.5858514,0.1637259,0.19860192,-0.17461361,0.20938641,0.64756227,-0.51422465,-0.6868415,-0.34541902,0.70337003,-0.72429836,0.27656543,0.3324271,-0.21649627
-0.6873894,-0.95216215,-0.43194073,0.56380033,-0.5474937,-0.76895094,0.5854802,0.76033443,-0.39424437,0.5204643,0.2503771,-0.618865,-0.6231576,0.15924205,0.34879604,-0.101511344,-0.7488789,0.47260582,0.3594102,-0.054644052,0.4487901,0.61950064,-0.5499218,-0.7861112,-0.3573207,0.8546935,-0.83433414,0.15660863,0.6872689,-0.28794098
-0.21938913,0.13469915,0.12949672,-0.22829671,0.13605556,-0.06946863,0.0018081793,-0.05879411,-0.035146173,-0.1990216,0.0824963,-0.010585746,-0.13197134,-0.0023648248,0.14111024,-0.019963516,-0.039177332,-0.052667953,-0.20574802,0.23152818,-0.094176315,0.01859647,0.052378792,0.049209222,-0.036233436,-0.13515075,-0.025184458,0.2187681,0.06025484,-0.18413694
-0.41782644,-0.88646257,-0.56195503,0.21703559,-0.1544058,-0.7142055,0.3960095,0.6275682,-0.34509963,0.3496753,0.2203355,-0.5045051,-0.3185856,-0.17565092,0.3379095,-0.28381005,-0.7899537,0.48915482,0.5084397,-0.42970505,0.37727576,0.3731411,-0.41565925,-0.69201636,-0.36363626,0.81672275,-0.6543262,0.2703803,0.4423982,0.06831287
-0.5500059,-0.84796405,-0.25925535,0.32122293,-0.5933317,-0.7306848,0.6893251,0.43644032,-0.56870025,0.49774474,0.40954363,-0.5272391,-0.45607874,-0.18139113,0.09828899,-0.29395485,-0.71845704,0.4312616,0.45711526,0.026491892,0.2838237,0.47682205,-0.15953636,-0.6670681,-0.40279368,0.70114434,-0.8170465,0.21451664,0.7973082,0.13038878
-0.19442779,0.15285675,0.091446646,-0.25678962,0.15705784,0.023396047,-0.040220786,-0.13427037,-0.034983534,-0.2331628,0.05269083,0.030222088,-0.098001994,0.009662297,0.13282825,-0.07309716,-0.054804787,-0.027590286,-0.14842309,0.2082877,-0.073367804,-0.036630172,0.08849867,0.09695857,0.045479864,-0.12548234,-0.02504845,0.1989473,0.08787213,-0.15806569
-0.39230493,-0.6596726,-0.2155618,-0.0031986122,0.10347746,-0.46514025,0.10017058,0.3720301,-0.27674386,-0.008868536,-0.070114866,-0.36994454,-0.28371096,0.08240805,0.47648206,0.025679944,-0.44859177,0.23782402,-0.16941966,0.20420264,0.117201634,0.024602974,-0.20578451,-0.36661473,-0.2515172,0.5669961,-0.42095634,0.13765119,0.14006199,-0.29536897
-0.16300337,0.16915831,0.11247765,-0.26730496,0.15336707,-0.040192988,0.0077052377,-0.086940914,-0.09609453,-0.16146912,0.047329348,-0.028578615,-0.13471437,-0.052011855,0.15423973,-0.05541517,-0.067715,-0.017228818,-0.15538867,0.2092047,-0.08777621,-0.0567609,0.091013126,0.07843003,-0.0056241597,-0.11965056,0.04522147,0.22693145,0.084787525,-0.11819335
-0.18442023,0.2120639,0.21637852,-0.22761145,0.095353805,-0.006033958,0.027565388,-0.09435284,-0.04826253,-0.16751702,-0.03227769,0.07341616,-0.12495357,0.019512543,0.08690284,-0.008976038,0.046904217,-0.08360145,-0.1759724,0.3127176,-0.07070549,-0.11410379,0.08077671,0.17186317,0.062200367,-0.22919624,0.009463639,0.18935569,0.12374263,-0.15389463
-0.18442023,0.2120639,0.21637852,-0.22761145,0.095353805,-0.006033958,0.027565388,-0.09435284,-0.04826253,-0.16751702,-0.03227769,0.07341616,-0.12495357,0.019512543,0.08690284,-0.008976038,0.046904217,-0.08360145,-0.1759724,0.3127176,-0.07070549,-0.11410379,0.08077671,0.17186317,0.062200367,-0.22919624,0.009463639,0.18935569,0.12374263,-0.15389463
-0.20366272,-0.06228125,0.045865145,-0.27379456,-0.07585368,-0.46141532,0.31635574,0.24018231,-0.41117224,0.23460001,0.4236279,-0.38635474,-0.01921385,-0.29665676,0.17133217,0.18279004,-0.37968326,0.00920426,0.17747492,-0.005583094,0.09235942,0.39894006,-0.31179518,-0.27764994,-0.06447177,0.49030772,-0.5881863,0.42993265,0.14704038,0.13315605
-0.4627283,-0.5827745,-0.18605301,0.011404749,0.057475504,-0.6415555,0.22973844,0.4465049,-0.13019294,-0.0779233,0.31694752,-0.36874175,-0.29950976,-0.065948464,0.31834888,0.03314399,-0.45213997,0.18480614,-0.22952299,0.01879475,0.02678622,0.39523047,-0.21951881,-0.49322432,-0.5269847,0.36235774,-0.39233494,0.2780087,0.036381543,-0.30494276
-0.6517109,-0.87411374,-0.1429014,0.5053926,-0.44387108,-0.6002256,0.40177622,0.67025244,-0.20292524,0.39414328,0.13066606,-0.51221627,-0.6053235,0.3096048,0.365059,0.076243185,-0.47752896,0.20378517,-0.011765622,0.23631866,0.2515756,0.5590002,-0.4999906,-0.6599884,-0.22734185,0.70613474,-0.7000551,0.12248841,0.52529234,-0.45495528
-0.039964866,0.15858005,0.17805773,-0.1614823,0.069335684,0.069178626,-0.06436243,-0.14049864,0.030489465,0.036614757,-0.041286055,0.0703595,0.07588307,-0.041579317,0.08764789,-0.15088739,-0.033890713,-0.22426485,0.09336039,0.12576286,-0.14675501,-0.07037245,-0.01739254,0.029441433,0.17490846,0.058014307,-0.10746986,0.20555311,0.17189826,0.11060918
-0.30457947,-0.6495518,-0.5252644,-0.09804373,0.0622975,-0.39188448,0.25862783,0.18021567,-0.30811748,-0.081963636,0.14084904,-0.24389212,-0.3618251,-0.20031612,0.19983111,-0.48219362,-0.6860709,0.57085204,0.3574465,-0.32510465,0.26838276,-0.0054795933,0.1306127,-0.33456194,-0.26925868,0.36644095,-0.12365262,0.20242849,0.44781092,0.020055152
-0.63476086,-0.77389675,-0.3093169,0.034580473,-0.12783703,-0.7763614,0.5598977,0.7099736,-0.3745304,-0.13855045,0.15928939,-0.28069153,-0.5304351,0.027467078,0.15422828,0.24505001,-0.5682984,0.5762813,-0.0026630247,0.07050968,0.5839992,0.23867616,-0.37696776,-0.26860186,-0.40634677,0.27686092,-0.5874019,0.25220904,0.24133831,-0.49076432
-0.21119124,0.15126564,0.17431016,-0.21081622,0.08671454,0.009483529,0.024372159,-0.092243955,-0.03158089,-0.19975093,-0.04553616,0.10445253,-0.1262106,0.052970592,0.07052488,-0.032794733,0.019131064,-0.04551255,-0.13614269,0.29334372,-0.021566205,-0.11928774,0.0732912,0.17940138,0.093729265,-0.21583128,-0.036402773,0.16914305,0.15174875,-0.17455639
-0.21119124,0.15126564,0.17431016,-0.21081622,0.08671454,0.009483529,0.024372159,-0.092243955,-0.03158089,-0.19975093,-0.04553616,0.10445253,-0.1262106,0.052970592,0.07052488,-0.032794733,0.019131064,-0.04551255,-0.13614269,0.29334372,-0.021566205,-0.11928774,0.0732912,0.17940138,0.093729265,-0.21583128,-0.036402773,0.16914305,0.15174875,-0.17455639
-0.17728987,0.1371957,0.1219933,-0.21240442,0.13085821,0.062113855,-0.04794545,-0.13787705,0.0020773378,-0.20028578,-0.033356503,0.08421376,-0.09508957,0.042845618,0.11013314,-0.10218092,-0.017862158,-0.05724323,-0.11531012,0.23065978,-0.072656736,-0.1045314,0.09094139,0.12713385,0.09325959,-0.14955018,0.0018069573,0.16746576,0.13177425,-0.13956292
-0.68564886,-0.87876385,-0.41343993,0.30745077,-0.30804506,-0.6985942,0.5265627,0.7111693,-0.3645181,0.116851315,0.23240249,-0.49810925,-0.7019562,0.1531683,0.2962135,0.025434146,-0.64703476,0.59208554,0.05252392,0.017904587,0.49946767,0.47719404,-0.37280455,-0.5596724,-0.36991915,0.5524326,-0.5636137,0.19573696,0.4824631,-0.5209607
-0.66042805,-0.624244,-0.048638005,0.07601212,-0.15104887,-0.68129987,0.4646006,0.6776842,-0.2169453,-0.16848768,0.19506252,-0.24733214,-0.5604481,0.19268362,0.15545478,0.41270036,-0.2967703,0.36013237,-0.2853557,0.2935696,0.45954672,0.3866546,-0.42246002,-0.19940545,-0.31170037,0.08535994,-0.52449733,0.24958904,0.10908062,-0.62709457
-0.08040822,0.15337741,0.17289253,-0.14010595,0.1307403,0.17514868,-0.1318534,-0.19207582,0.092918895,-0.100878365,-0.17818585,0.14014247,-0.056650672,0.065542765,0.120343395,-0.20415357,0.04690071,-0.16520976,-0.0679776,0.2316159,-0.17015356,-0.21771058,0.12082598,0.126943,0.15608694,-0.14419654,0.1387363,0.12244286,0.17081074,-0.0454856
-0.41482395,-0.6856272,-0.4524774,0.050164577,0.03463568,-0.2777109,0.07915819,0.3067209,-0.22047472,0.034341797,0.24298781,-0.4685304,-0.4757442,0.025882069,0.42166826,-0.27461588,-0.6034319,0.4055585,0.087139,-0.18991363,0.13373335,0.37185922,-0.1332901,-0.525186,-0.17877902,0.6008135,-0.22380772,0.21646193,0.2980495,-0.25610927
-0.12837206,0.0067186384,-0.004500433,-0.14239867,0.20552741,0.19425336,-0.23623356,-0.18215437,0.10820327,-0.15188259,-0.039280415,0.00024023649,-0.06647091,0.084625274,0.24496166,-0.24079442,-0.098260365,-0.10634087,-0.080791675,0.09631604,-0.18777926,-0.028845973,0.06674303,-0.055227853,0.119759396,0.0972394,0.06458326,0.14387967,0.09162391,-0.10658203
-0.16747892,0.21361889,0.13462569,-0.27319375,0.16554263,0.007882312,-0.037030168,-0.13635881,-0.05166044,-0.2013789,0.06592269,-0.0010551211,-0.09673694,-0.023838086,0.14898114,-0.049357418,-0.027047899,-0.0657553,-0.1880912,0.22860266,-0.12214113,-0.031380747,0.09596482,0.08924787,0.013785962,-0.1392971,0.020826083,0.21891929,0.059479244,-0.13729435
-0.6742712,-0.790692,-0.21921796,0.2558613,-0.23394439,-0.70771164,0.4714584,0.6460041,-0.13488168,-0.10700133,0.21505632,-0.24833326,-0.5537344,0.18183853,0.13858204,0.11150096,-0.46704873,0.40873104,-0.12238354,0.13902341,0.40003425,0.41674715,-0.33491093,-0.41866127,-0.43907022,0.23334043,-0.5725158,0.17680404,0.3269077,-0.54178256
-0.39676383,-0.21783888,-0.06757489,-0.2179583,0.040691126,-0.3241908,0.18299788,0.22658469,-0.34641814,-0.06928029,0.3355863,-0.4136609,-0.36015671,-0.037938487,0.33211923,0.164351,-0.32319936,0.20044395,-0.21974204,0.18554498,0.08663651,0.35907203,-0.15026051,-0.24065368,-0.14052783,0.31886372,-0.3342373,0.31159988,0.093567014,-0.32014084
-0.13752252,0.10610641,0.20183304,-0.07295448,0.052489214,0.10705711,-0.059611034,-0.15998034,0.12567884,-0.09320425,-0.14100407,0.1680008,-0.09253974,0.07819448,0.05319726,-0.2159287,0.05864236,-0.17103164,-0.070554905,0.24891843,-0.16656761,-0.16377126,0.12503493,0.09830966,0.09334361,-0.21462236,0.09553071,0.114824064,0.2339596,-0.06593297
-0.15870854,0.1975175,0.20558003,-0.20601885,0.104226634,0.039696947,-0.0124764675,-0.11903165,-0.0129273925,-0.1509758,-0.06913332,0.09018339,-0.10796296,0.03103551,0.09528437,-0.05843131,0.04690334,-0.10415319,-0.14926454,0.29281282,-0.095779434,-0.1403328,0.090818666,0.16069235,0.08584214,-0.20821804,0.04198246,0.1727663,0.13557063,-0.12703454
-0.15077543,0.030683002,0.09550047,-0.19400932,0.0902016,-0.06048064,0.062247038,-0.057693798,-0.12233616,-0.08312683,-0.093814574,0.01339029,-0.15684474,-0.036056735,0.13348392,-0.13354796,-0.10722717,0.02952063,-0.0499747,0.2232055,-0.033290617,-0.19571118,0.1110085,0.09078891,0.022829004,-0.088555835,0.03641685,0.17300226,0.21821947,-0.058393545
-0.6476996,-0.74787825,-0.23543683,0.22974865,-0.14870957,-0.63457006,0.3787687,0.6090786,0.04495909,-0.23793581,0.14184608,-0.050255477,-0.48230374,0.2266507,0.04294383,0.05783521,-0.40920532,0.37862173,-0.0566416,0.047266487,0.42721525,0.34305543,-0.3303585,-0.29906207,-0.34556323,0.07450645,-0.495861,0.15610224,0.24793835,-0.54445016
-0.19310924,0.2280616,0.14570521,-0.29402888,0.15681337,-0.03785133,0.0030023959,-0.11178011,-0.08685899,-0.21760564,0.10261093,-0.017933814,-0.11377035,-0.035358317,0.14070678,0.00012412667,-0.02704702,-0.045084506,-0.21441334,0.2492652,-0.09719587,-0.004728863,0.08593205,0.100632764,-0.009985978,-0.1608331,-0.011713594,0.23518671,0.047483407,-0.1640729
-0.38145402,-0.23059545,-0.015307303,-0.13904844,0.060700323,-0.18548283,0.0851377,0.15463194,-0.1440103,-0.19061007,0.0687521,-0.12796617,-0.27301988,0.118883245,0.2261632,0.079655185,-0.18866114,0.13356169,-0.17569,0.2501684,0.12686865,0.10551328,-0.10687111,-0.044886697,-7.1004026e-05,0.11788868,-0.28035927,0.18582541,0.12822117,-0.34808946
-0.6714578,-0.90287423,-0.53380746,0.15742905,-0.27231678,-0.87277687,0.6840611,0.76477903,-0.4698765,0.02010797,0.35166714,-0.4148909,-0.525714,-0.13393548,0.11961121,0.019737108,-0.7826906,0.6957383,0.3179456,-0.22812033,0.6428819,0.41182643,-0.40609527,-0.5533233,-0.5718037,0.564841,-0.75848675,0.28725472,0.4596212,-0.31426182
-0.12418262,0.18367058,0.15381679,-0.20761037,0.14818735,0.092165634,-0.0846334,-0.16434841,0.020737644,-0.1515202,-0.05698319,0.06989374,-0.076724805,0.020894093,0.13469037,-0.127532,0.009939997,-0.11577269,-0.12850565,0.23010983,-0.14623347,-0.12565364,0.108412355,0.1081343,0.08537179,-0.14174768,0.08006124,0.17109115,0.11550775,-0.0915846
-0.63385695,-0.9554707,-0.4403105,0.5564104,-0.57250905,-0.80418795,0.6051,0.7436441,-0.47019705,0.63508385,0.32257792,-0.68190765,-0.51898205,0.022120642,0.38249993,-0.15599464,-0.7948694,0.41362786,0.46887147,-0.13209412,0.37672904,0.6491861,-0.5693818,-0.8383118,-0.4048755,0.91089004,-0.88233775,0.19953299,0.7147962,-0.063401535
-0.12418262,0.18367058,0.15381679,-0.20761037,0.14818735,0.092165634,-0.0846334,-0.16434841,0.020737644,-0.1515202,-0.05698319,0.06989374,-0.076724805,0.020894093,0.13469037,-0.127532,0.009939997,-0.11577269,-0.12850565,0.23010983,-0.14623347,-0.12565364,0.108412355,0.1081343,0.08537179,-0.14174768,0.08006124,0.17109115,0.11550775,-0.0915846
-0.08935335,0.16975042,0.1011953,-0.20920083,0.19157015,0.14412746,-0.15591346,-0.20898186,0.05435573,-0.1520645,-0.044816148,0.049546067,-0.04533532,0.010748366,0.17367491,-0.1954165,-0.027050536,-0.1273606,-0.10763354,0.16543616,-0.195938,-0.11091924,0.12593837,0.05496475,0.08490141,-0.073974036,0.11790779,0.16941501,0.09535016,-0.05590098
-0.5372312,-0.7442277,-0.20631115,0.14483894,-0.3663397,-0.41743034,0.52255076,0.44122082,-0.53288007,0.19451259,-0.11562049,-0.3212877,-0.6260953,0.14591327,0.20270406,-0.057090413,-0.508713,0.551078,0.21486336,0.3047367,0.50297844,-0.029933697,-0.12130655,-0.169077,0.05738284,0.41011024,-0.501796,0.08501198,0.6711339,-0.31144413
-0.5720911,-0.8450399,-0.31601754,0.36649406,-0.19551276,-0.3846406,0.1945656,0.5928702,-0.14423303,0.18097009,-0.09566602,-0.39394376,-0.5982094,0.3394784,0.4136356,-0.048898824,-0.49250746,0.356583,0.036868654,0.10821435,0.3361835,0.29461786,-0.39701045,-0.49697495,-0.03870018,0.6368982,-0.44490734,0.07360128,0.40952656,-0.4836656
-0.41646004,-0.44035304,-0.2162665,-0.16744265,-0.049878523,-0.39118722,0.33192873,0.33700195,-0.27351284,-0.16932887,0.09385794,-0.023705626,-0.22461109,0.007914012,0.017965177,0.054411113,-0.43386528,0.39734012,0.2745513,-0.008607352,0.49272555,0.06314274,-0.24039286,0.027211979,0.09390077,0.20699349,-0.53827024,0.23451173,0.28608322,-0.21549273
-0.5128125,-0.63749546,-0.21768583,-0.024779387,-0.1719465,-0.62224936,0.42965704,0.5750064,-0.33620825,0.054236032,0.28496072,-0.2957995,-0.27082384,-0.00869355,0.13728338,0.2380835,-0.5229853,0.34154513,0.2363948,-0.033604715,0.4900965,0.4078114,-0.48848325,-0.307636,-0.077057764,0.53552705,-0.73634374,0.31405595,0.2423112,-0.25708395
-0.21837874,0.07959871,0.16558228,-0.17178163,0.021687428,-0.088615574,0.112158634,-0.01886634,-0.06642852,-0.118065365,-0.019678568,0.07798528,-0.14491338,0.0072352216,0.03601686,-0.043639373,-0.035938043,-0.020451913,-0.057237945,0.25259504,0.014713996,-0.08605485,0.038371187,0.12784688,0.053445872,-0.17746949,-0.08742386,0.19008914,0.2113614,-0.12061397
