h_2_0,h_2_1,h_2_2,h_2_3,h_2_4,h_2_5,h_2_6,h_2_7,h_2_8,h_2_9,h_2_10,h_2_11,h_2_12,h_2_13,h_2_14,h_2_15
0.6193647,0.76813084,-0.81065464,0.84971595,-0.8443354,-0.81420696,-0.86100155,-0.91934437,-0.8407719,0.7978037,-0.8877765,-0.93499744,0.7208505,0.6773681,-0.8823431,0.5539398
-0.61017984,-0.63656735,0.6452222,-0.6467534,0.7380874,0.7790215,0.7118286,0.7057596,0.649806,-0.7881113,0.79596674,0.77022403,-0.7084834,-0.50089866,0.6850509,-0.40897867
-0.030680558,0.17237031,-0.21931544,0.10914534,-0.026404945,-0.079605915,-0.07690051,-0.1037914,-0.21894258,-0.11051896,-0.17102416,-0.11408627,-0.119130954,0.21489199,-0.19731593,0.07624984
0.23862427,0.25023672,-0.359014,0.40190253,-0.4820273,-0.30652493,-0.48734397,-0.65828985,-0.5246888,0.34965977,-0.53130436,-0.67590445,0.22942908,0.36412045,-0.43731916,0.26482698
0.7889795,0.92100775,-0.94009125,0.9698214,-0.95728284,-0.9644334,-0.94768983,-0.9633945,-0.93567955,0.9037882,-0.98051924,-0.9848692,0.935462,0.8663756,-0.9694413,0.80064034
-0.6236206,-0.6826858,0.51627207,-0.77420366,0.7704726,0.7954182,0.75260174,0.7344818,0.6930372,-0.8360516,0.7790647,0.7446582,-0.7741524,-0.29786575,0.68196434,-0.3133458
-0.75427085,-0.7766784,0.7601135,-0.8865698,0.87802446,0.914098,0.86178744,0.85684,0.74209434,-0.8897773,0.92045623,0.9286246,-0.9010029,-0.66526467,0.82839006,-0.5493085
-0.5861829,-0.66973233,0.6817354,-0.71029466,0.77673894,0.80866086,0.76008016,0.7128398,0.6696623,-0.8117508,0.85672873,0.83499795,-0.7866691,-0.6464055,0.7345231,-0.47963926
-0.3085013,-0.26416004,0.27003095,-0.1666281,0.4564692,0.4224847,0.36481446,0.42455047,0.4289176,-0.55369294,0.4013248,0.3649762,-0.35549214,-0.13861479,0.29914305,-0.2426642
-0.612337,-0.66508466,0.54259795,-0.739282,0.78890437,0.8009869,0.74626714,0.7421978,0.71028125,-0.83561414,0.8125904,0.760489,-0.7872679,-0.44212472,0.7026976,-0.41674894
-0.47292125,-0.45125204,0.41478792,-0.49257556,0.58694094,0.62696505,0.56763315,0.53896976,0.50659335,-0.6666303,0.6586429,0.6635219,-0.62035966,-0.3773256,0.46822402,-0.27963293
-0.5209416,-0.5393982,0.43819258,-0.5927208,0.64014375,0.6593872,0.64522153,0.6147382,0.4703679,-0.695335,0.7281556,0.7362591,-0.6578507,-0.4799858,0.53632694,-0.24676895
0.34915423,0.5289158,-0.50753695,0.69857746,-0.5817857,-0.61719286,-0.65512574,-0.6837122,-0.5944514,0.47042546,-0.71974546,-0.7858448,0.55793697,0.50866115,-0.6530545,0.2916136
-0.50651884,-0.52977914,0.49373382,-0.58482254,0.63896775,0.68487257,0.58371145,0.57284385,0.5131642,-0.6641968,0.69550973,0.6878204,-0.6613548,-0.40563557,0.59611106,-0.3393298
0.8361375,0.9314193,-0.9404466,0.9795171,-0.96394116,-0.9748909,-0.95948017,-0.97656095,-0.9450813,0.93352383,-0.98134005,-0.9896455,0.9562571,0.83866066,-0.9760931,0.7762694
-0.08495681,-0.03585361,-0.033833563,0.2451349,-0.18198612,-0.069664724,-0.13186644,-0.127889,-0.2119606,-0.13247485,-0.19039328,-0.17126521,0.037131745,0.10837168,-0.16644064,0.079908624
-0.007400481,0.09482372,-0.17119579,0.28276807,-0.17933625,-0.12317848,-0.16807711,-0.25037658,-0.29529527,-0.031384308,-0.19932719,-0.27351958,0.07855269,0.08206541,-0.31722516,0.12861976
0.5146323,0.7056635,-0.774052,0.82242864,-0.7750099,-0.7903483,-0.73911226,-0.836274,-0.75734884,0.641464,-0.8337012,-0.8766873,0.68311685,0.60286075,-0.838524,0.5786475
-0.572573,-0.5720895,0.5593176,-0.6795534,0.7282846,0.7881156,0.71100426,0.6888931,0.64603204,-0.79974025,0.8052138,0.805732,-0.8042002,-0.5099466,0.6356883,-0.45471916
-0.6706251,-0.7006691,0.7430528,-0.7361804,0.7611691,0.86678237,0.7703121,0.7217304,0.6093357,-0.85290354,0.88111496,0.86049825,-0.88136786,-0.69597363,0.78894556,-0.5651201
0.95904523,0.99130744,-0.99515486,0.9926102,-0.991008,-0.9949087,-0.9919714,-0.99741,-0.98622596,0.98896134,-0.9949378,-0.998878,0.982112,0.9546141,-0.99780244,0.930729
-0.5502031,-0.58956593,0.57295287,-0.62203187,0.7259653,0.75775945,0.6848757,0.6799187,0.59670395,-0.77305377,0.7673931,0.74563384,-0.70912045,-0.49001983,0.63993406,-0.41563067
-0.64393497,-0.68376034,0.6688716,-0.7888722,0.81555736,0.8631445,0.787903,0.75975287,0.70724314,-0.85924864,0.8660016,0.847875,-0.8561864,-0.569065,0.74836653,-0.5294665
-0.6061732,-0.64249027,0.6364455,-0.6560486,0.70580673,0.7548266,0.72762054,0.7386096,0.6465855,-0.79973567,0.77849364,0.8064652,-0.71588284,-0.48383743,0.6960139,-0.40191007
-0.7002041,-0.7045587,0.73476547,-0.70582443,0.75162065,0.8442909,0.7504592,0.7770594,0.6291131,-0.8554656,0.82476205,0.8328675,-0.7961162,-0.5153801,0.7472583,-0.5186011
-0.51182723,-0.57159585,0.495468,-0.551346,0.5884984,0.6798115,0.61879265,0.6400195,0.5852288,-0.7335635,0.648424,0.7279288,-0.6819993,-0.3621166,0.62320036,-0.39624408
-0.4405866,-0.44897646,0.41558376,-0.43795124,0.5780893,0.61754096,0.5117444,0.47886705,0.4217308,-0.65028954,0.6325261,0.53007144,-0.56759787,-0.3611373,0.45105702,-0.25632346
-0.6114505,-0.7127021,0.6614666,-0.7630487,0.7752818,0.83781123,0.7483209,0.70931107,0.64332336,-0.8373055,0.84123,0.83048004,-0.8322177,-0.5319139,0.75551337,-0.49764168
0.7560019,0.88234943,-0.9056042,0.93981177,-0.92013025,-0.9377135,-0.9111056,-0.95163816,-0.90251285,0.87698746,-0.95519155,-0.9729177,0.89216006,0.7870232,-0.9477902,0.73230153
0.41675767,0.5443139,-0.6700706,0.7130904,-0.70994353,-0.6791181,-0.6513397,-0.775909,-0.69571,0.57318,-0.75168085,-0.7939697,0.55822533,0.47137755,-0.74318224,0.48632997
-0.18483791,-0.097341195,-0.1507063,-0.14960116,0.065300554,0.12753883,0.16384377,-0.04119725,-0.18529229,-0.22944458,0.12870848,0.09986042,-0.27340397,-0.06263965,-0.11448874,0.21962361
-0.35937753,-0.40228006,0.23571967,-0.33003303,0.45345175,0.478096,0.44661188,0.46268386,0.44491905,-0.54704326,0.45783034,0.49098143,-0.44520056,-0.24612649,0.38713184,-0.17547102
-0.2801776,-0.43593687,0.42680067,-0.21784511,0.452063,0.4664507,0.42129022,0.3996212,0.45135382,-0.55026853,0.46046448,0.34593263,-0.34816605,-0.2830717,0.48046687,-0.25762612
-0.161564,-0.19545546,0.101717524,-0.068646505,0.10448307,0.24453533,0.05979403,-0.02512385,-0.041261118,-0.2739973,0.16096263,0.084191956,-0.29128006,-0.082198806,0.06598651,-0.062195536
0.8360408,0.89652413,-0.9128144,0.95250803,-0.9679658,-0.96060365,-0.95527756,-0.98018605,-0.94670254,0.9319312,-0.98094094,-0.9885389,0.9165686,0.8788897,-0.95560855,0.7476601
-0.68298656,-0.70495,0.70456463,-0.7075693,0.7977831,0.8239307,0.8058062,0.78001565,0.6824211,-0.85886675,0.8602617,0.82517207,-0.76479954,-0.5799428,0.7494175,-0.44562313
-0.53884345,-0.5657577,0.66434234,-0.41688097,0.64779156,0.7114706,0.5791584,0.64083284,0.5603751,-0.74323905,0.7425107,0.70143455,-0.59531784,-0.5164791,0.60065114,-0.46797413
-0.5000302,-0.5839844,0.43303713,-0.647522,0.5884988,0.7216777,0.5720881,0.5028326,0.38858125,-0.6545833,0.6909686,0.6647394,-0.73559994,-0.41388187,0.5875296,-0.30276236
-0.39481947,-0.40339077,0.29350758,-0.39216465,0.44973812,0.49067658,0.4701091,0.42124015,0.34629044,-0.5695008,0.4970149,0.5273558,-0.49295995,-0.26487488,0.363623,-0.12976736
0.59822315,0.66640234,-0.6963969,0.8785278,-0.85142624,-0.8144774,-0.812321,-0.9079859,-0.7915924,0.7130021,-0.86870706,-0.9282225,0.75962263,0.58908683,-0.83864695,0.4886443
-0.69241023,-0.73911035,0.706956,-0.8107959,0.8305291,0.8638979,0.82892513,0.7979689,0.76932937,-0.87163275,0.8868104,0.8751068,-0.85579413,-0.6120373,0.79947054,-0.5006133
-0.37714618,-0.43586957,0.36928487,-0.49481973,0.57854795,0.5999665,0.54507256,0.44741213,0.4596409,-0.5906125,0.65952396,0.63134086,-0.6173639,-0.4491018,0.47323123,-0.2772728
-0.4262786,-0.43923792,0.3861735,-0.40463287,0.5382673,0.55377436,0.5217257,0.45307723,0.39128858,-0.5951185,0.5965507,0.5548443,-0.4881103,-0.37583414,0.41484982,-0.18638784
0.4588225,0.4397922,-0.59429497,0.45761642,-0.58470035,-0.48480457,-0.5089221,-0.75371414,-0.59366256,0.48914856,-0.6114884,-0.7666179,0.313662,0.44446132,-0.5551745,0.46746975
-0.5665159,-0.6011041,0.6810215,-0.51186204,0.68030494,0.72864753,0.6462571,0.6718199,0.5782166,-0.76029927,0.76552695,0.7255942,-0.6180705,-0.5285515,0.6337789,-0.45165643
0.10475326,0.16731738,-0.32130733,0.45036992,-0.29769632,-0.29764327,-0.34350437,-0.35172635,-0.31603765,0.16769134,-0.4002821,-0.4722712,0.28934273,0.2305433,-0.40042493,0.2340442
-0.70423764,-0.7880524,0.81121147,-0.8022361,0.83557194,0.9124482,0.80838567,0.80392694,0.6122495,-0.8813185,0.8904203,0.8535888,-0.872501,-0.6585509,0.853526,-0.6451134
-0.6046133,-0.62794644,0.58717865,-0.66630733,0.6890736,0.74335617,0.7109366,0.72146994,0.58637315,-0.77780336,0.77063376,0.7949296,-0.71971816,-0.49951953,0.65499645,-0.34515682
0.06281631,0.15256378,-0.16361026,0.18389969,-0.27295837,-0.01397386,-0.32545868,-0.41781387,-0.32702696,0.09703874,-0.29325473,-0.4151271,-0.10598237,0.22068964,-0.20343103,0.04814563
0.47806904,0.6026267,-0.7003272,0.741879,-0.7598335,-0.72998744,-0.7103407,-0.8096334,-0.76479864,0.5870368,-0.8343773,-0.8634773,0.62695384,0.6057283,-0.7815747,0.5477934
0.31522298,0.42189926,-0.5810179,0.6192603,-0.5727752,-0.49336413,-0.6031311,-0.6806741,-0.59544617,0.4548512,-0.6841506,-0.7778195,0.45139578,0.48082417,-0.6346785,0.41327304
0.93329775,0.98115134,-0.9851055,0.9885865,-0.9933689,-0.9925171,-0.9873518,-0.9970038,-0.98686314,0.98256177,-0.9961058,-0.99802107,0.97421044,0.9527819,-0.994191,0.91066283
0.26179278,0.49275726,-0.54409665,0.6424278,-0.48193198,-0.54577917,-0.53472537,-0.57440627,-0.5680991,0.37945598,-0.6516278,-0.71492594,0.50561446,0.47755772,-0.63440174,0.3553889
-0.42966872,-0.5565341,0.5413038,-0.3927674,0.44765937,0.6055909,0.5064855,0.40401977,0.47417134,-0.6589363,0.6184092,0.62589353,-0.59664875,-0.41115943,0.5482853,-0.34143168
-0.6255138,-0.68617326,0.62382245,-0.80173147,0.80135715,0.8606802,0.7683308,0.74814725,0.6026151,-0.8309323,0.8688598,0.86845815,-0.87410945,-0.62079144,0.73719805,-0.5073164
-0.3884011,-0.49406487,0.4598056,-0.36388463,0.51420337,0.6010812,0.4641064,0.41973102,0.47892505,-0.60863334,0.5750003,0.50804687,-0.51751155,-0.37967756,0.49324948,-0.3262878
-0.493132,-0.4649835,0.4591171,-0.42541903,0.4756853,0.579824,0.5039659,0.5019454,0.2876141,-0.6321091,0.594883,0.6084692,-0.5357167,-0.370552,0.40731964,-0.20762657
-0.49727142,-0.47529012,0.49625048,-0.5591327,0.65457755,0.6761319,0.61630493,0.5935216,0.45998284,-0.7073296,0.7109769,0.6879078,-0.6674252,-0.39602968,0.51820385,-0.35344332
0.41548088,0.5207448,-0.6086102,0.7354483,-0.59546465,-0.59599173,-0.60541964,-0.7141047,-0.58256996,0.47152674,-0.6639179,-0.8001437,0.549358,0.4136956,-0.70975006,0.38463733
-0.41416416,-0.4839352,0.34458542,-0.5393394,0.47407395,0.58094347,0.5355268,0.42729536,0.33909535,-0.5872818,0.58401704,0.6271293,-0.62938154,-0.3865287,0.42542076,-0.17133595
-0.52513605,-0.5801764,0.5588869,-0.60641646,0.7155922,0.7254862,0.6525433,0.6375454,0.6206472,-0.74860114,0.74278736,0.69464666,-0.66552156,-0.41430265,0.63456976,-0.37491038
-0.6321221,-0.7089916,0.66252154,-0.72798795,0.6869261,0.8334209,0.6747552,0.6700633,0.4315838,-0.7859308,0.75517374,0.7295735,-0.80037415,-0.4446766,0.7290948,-0.45236957
-0.59858114,-0.69392586,0.6627666,-0.80970496,0.8518459,0.85211515,0.8309059,0.78793305,0.76500225,-0.8717568,0.9033605,0.8936878,-0.867214,-0.6473924,0.7762264,-0.5686503
0.36232552,0.39003888,-0.5107177,0.58057576,-0.56940746,-0.47113165,-0.6149539,-0.7271854,-0.5496342,0.49669617,-0.61683714,-0.7565848,0.39264417,0.3255248,-0.56213546,0.29788893
0.18133941,0.17230223,-0.19889896,0.55802625,-0.31608117,-0.30103442,-0.3559589,-0.43515536,-0.29126835,0.08331374,-0.45403865,-0.6145026,0.38908255,0.28595483,-0.39654455,0.1285667
-0.68114465,-0.6878419,0.7253208,-0.765567,0.8090707,0.83475,0.82651156,0.8134599,0.73679715,-0.8646049,0.8887491,0.8994287,-0.82473713,-0.6490047,0.7696298,-0.53455496
-0.4251977,-0.46298507,0.3414462,-0.4895921,0.53477085,0.5848048,0.56431764,0.5011129,0.4130001,-0.6666447,0.5810151,0.5666947,-0.606735,-0.29674762,0.43688983,-0.20442984
-0.1770184,-0.22370212,0.098558426,-0.16494079,0.17137119,0.29422766,0.10219679,0.001414745,0.006601863,-0.2310672,0.22065388,0.11319554,-0.31478062,-0.13566282,0.12865429,-0.04459696
0.83574224,0.8928525,-0.9245541,0.9385017,-0.9685515,-0.9442604,-0.9444677,-0.98570764,-0.9344443,0.9322662,-0.97108614,-0.98549086,0.8637869,0.85988104,-0.95113033,0.77546
-0.2495383,-0.722756,0.71942383,-0.57015055,0.5391991,0.8255863,0.45255077,0.22422984,0.38310787,-0.69977564,0.7326988,0.5675869,-0.7149764,-0.6046155,0.78245646,-0.6127125
-0.37818798,-0.33262697,0.23538494,-0.26795894,0.38404495,0.44048178,0.3717296,0.4601766,0.33492666,-0.54196465,0.3537989,0.41162354,-0.41256562,-0.120015554,0.3203821,-0.1592305
-0.666131,-0.7396044,0.72682786,-0.7361133,0.8280076,0.8329593,0.8461483,0.7921146,0.7578989,-0.8855145,0.8947787,0.8567629,-0.8056011,-0.68463534,0.80018526,-0.50732356
0.65152293,0.7734842,-0.8074474,0.8791159,-0.8485141,-0.8645051,-0.84345627,-0.90185684,-0.844416,0.7714752,-0.9159314,-0.9475942,0.80294794,0.7335885,-0.88629204,0.63264734
-0.26629326,-0.25310725,0.30151471,-0.2144781,0.41700462,0.41779378,0.31573117,0.23397994,0.25444216,-0.45699623,0.45941004,0.33529934,-0.38142633,-0.2372471,0.27864313,-0.22407268
-0.34293336,-0.49216926,0.6365132,-0.33642069,0.48134577,0.5852699,0.587716,0.30181727,0.41029435,-0.6844043,0.6218593,0.43761274,-0.54900503,-0.50178146,0.51669466,-0.36598995
0.07069845,0.23041898,-0.3451042,0.4035336,-0.25818947,-0.30317655,-0.21975997,-0.27278668,-0.36093733,0.057896387,-0.3807962,-0.41546294,0.22912617,0.28721797,-0.40497896,0.26235667
-0.58268005,-0.61567575,0.6387795,-0.62955254,0.71457124,0.803626,0.64118916,0.6661316,0.55263317,-0.77177817,0.7762092,0.7513317,-0.76456773,-0.47710848,0.7000727,-0.50110114
-0.56435585,-0.6708367,0.6039639,-0.726646,0.75337464,0.7906748,0.75131524,0.7033099,0.64472824,-0.79593754,0.8287968,0.8238398,-0.77763844,-0.5560841,0.71131665,-0.40245032
0.68018425,0.801546,-0.87380874,0.80249506,-0.825839,-0.81923395,-0.83895886,-0.9124645,-0.83111477,0.80611926,-0.87972426,-0.9301723,0.65393615,0.70469373,-0.8854883,0.6487871
-0.30594808,-0.30974898,0.17496975,-0.3498669,0.42028245,0.46523324,0.3847913,0.29595083,0.2818888,-0.46149674,0.48904702,0.46046764,-0.5072196,-0.3000684,0.27295056,-0.15083778
0.26639578,0.3679968,-0.41484186,0.53892624,-0.46350414,-0.46294805,-0.49632356,-0.60178596,-0.518983,0.33047822,-0.5582329,-0.67515117,0.38251382,0.42184082,-0.50353163,0.22646028
-0.43456286,-0.47251317,0.38533235,-0.37576815,0.4878494,0.5881234,0.47704947,0.49603134,0.418384,-0.63170576,0.5026464,0.4851701,-0.52765584,-0.21188934,0.47581673,-0.26544362
-0.45803618,-0.5169553,0.43233982,-0.59562266,0.58445317,0.6996198,0.5445054,0.5122014,0.4133652,-0.6693234,0.6625473,0.64779705,-0.72710747,-0.3723602,0.5451736,-0.3516095
-0.5952616,-0.6968966,0.7028322,-0.5875131,0.6222716,0.7564028,0.6576562,0.63129115,0.5232659,-0.7805619,0.7614366,0.76773864,-0.6927105,-0.53403324,0.679432,-0.44660345
-0.43898854,-0.39984164,0.43702975,-0.30710772,0.5666622,0.5726648,0.4874003,0.5314033,0.42432478,-0.67622703,0.6329798,0.57189065,-0.50602424,-0.3867673,0.4158069,-0.30380762
0.1336959,0.19956401,-0.25644028,0.3980373,-0.3065764,-0.20652631,-0.34670597,-0.4869205,-0.3749065,0.105171524,-0.36706135,-0.5081851,0.14800425,0.26061392,-0.3895746,0.122197546
0.78239733,0.8774057,-0.90876347,0.9349221,-0.94012886,-0.9351452,-0.92370933,-0.9683814,-0.9103059,0.8896071,-0.95808846,-0.97813565,0.867425,0.8179319,-0.9440889,0.71541584
-0.4670595,-0.47434697,0.5087869,-0.47814065,0.5214026,0.60465705,0.53471494,0.5167084,0.43402615,-0.67707425,0.6175134,0.6571675,-0.6095137,-0.34765834,0.52356917,-0.3036465
-0.31355825,-0.2937976,0.26835498,-0.27403724,0.4589744,0.44884497,0.34534764,0.3230119,0.26559347,-0.5030125,0.45204052,0.31542638,-0.38678765,-0.18628243,0.30389583,-0.14093316
-0.53471184,-0.454668,0.44715476,-0.6556428,0.7481246,0.73515415,0.6940085,0.656127,0.6441083,-0.7806789,0.76631856,0.7306596,-0.7593084,-0.3700846,0.5314478,-0.37188762
0.4807202,0.5648362,-0.71158516,0.7032365,-0.59005916,-0.64128643,-0.61960536,-0.7421897,-0.5844964,0.56043935,-0.66328615,-0.78348356,0.5131167,0.33684158,-0.7200636,0.4386286
-0.17180903,-0.2570919,0.11452044,-0.109675534,0.291625,0.28948995,0.2632577,0.18166251,0.22153208,-0.37123242,0.28206232,0.18648037,-0.25062683,-0.17280743,0.1941769,-0.09350399
0.67292875,0.78454655,-0.8148498,0.8471429,-0.84202623,-0.84521693,-0.8342306,-0.90744305,-0.85571,0.7880607,-0.87806094,-0.9323718,0.72166514,0.6319297,-0.8681044,0.54206705
-0.1308099,-0.019312467,-0.084745854,0.100957945,-0.021919344,0.017115194,0.038778175,-0.043172177,-0.12813136,-0.20004986,-0.07945998,-0.043695185,-0.07018111,0.08832419,-0.10221542,0.13082412
0.65375805,0.7854941,-0.743183,0.9119507,-0.7793191,-0.85607445,-0.8231239,-0.86708367,-0.7191396,0.7160386,-0.8946391,-0.94379926,0.8556443,0.6935508,-0.86343354,0.49127296
-0.49752206,-0.51019114,0.4129179,-0.52592295,0.52060556,0.6174146,0.52814,0.52550125,0.36876374,-0.63818806,0.6014543,0.64608234,-0.6183851,-0.3378607,0.49118215,-0.2330458
-0.38405734,-0.39110884,0.35106653,-0.35483652,0.4137406,0.5376788,0.36806667,0.3440015,0.28404766,-0.53031975,0.48839474,0.4898389,-0.51936036,-0.29882586,0.35592353,-0.23732202
-0.45259607,-0.49441338,0.4145281,-0.61870646,0.6351812,0.6775129,0.70826197,0.48478124,0.5117518,-0.70578104,0.7940179,0.7489669,-0.7680305,-0.55794513,0.5953919,-0.33099815
0.71002483,0.8262548,-0.8766774,0.8716774,-0.88384527,-0.8772874,-0.8747006,-0.9362907,-0.8709756,0.85366446,-0.91731435,-0.9518032,0.7728478,0.7385097,-0.8988236,0.63008946
-0.4655956,-0.5244516,0.46410465,-0.44231856,0.4815928,0.60029733,0.54230535,0.5146228,0.40003592,-0.6728909,0.60006005,0.614549,-0.58561593,-0.3575036,0.48757613,-0.23674347
-0.09465775,-0.21109667,0.20623933,0.01781713,0.20439976,0.25909325,0.1470801,-0.021344965,0.17014034,-0.3189746,0.24353725,-0.007379085,-0.2039553,-0.2124565,0.17050456,-0.11082375
-0.439053,-0.5240735,0.4503732,-0.5414066,0.58588725,0.64006495,0.59517366,0.547211,0.50967145,-0.67237365,0.67463773,0.6808771,-0.6615242,-0.4500749,0.53725374,-0.32339355
0.2703913,0.35381112,-0.5616369,0.38648492,-0.37682772,-0.3288086,-0.4019541,-0.50615895,-0.4961762,0.31257448,-0.41728887,-0.55140555,0.09231524,0.3194496,-0.44238392,0.2667149
0.98686063,0.99628246,-0.997922,0.99876386,-0.9987614,-0.999328,-0.998417,-0.9996174,-0.9961715,0.9979445,-0.9994799,-0.9998663,0.9971689,0.98617125,-0.9993618,0.96441406
0.331138,0.44033664,-0.57907283,0.5592631,-0.5588698,-0.54084617,-0.5385761,-0.70045173,-0.5910825,0.4834917,-0.6248979,-0.7168012,0.41561407,0.41753063,-0.62619925,0.4017392
-0.46198964,-0.49795774,0.41996187,-0.5345993,0.5283037,0.64030665,0.48771882,0.45748505,0.3378095,-0.5992347,0.60479915,0.6090153,-0.6299936,-0.37760723,0.48407525,-0.26180944
0.6085297,0.6632092,-0.7225425,0.8821393,-0.8361256,-0.834404,-0.83119935,-0.8682767,-0.73952913,0.71696293,-0.9047842,-0.9379564,0.8229875,0.7120415,-0.83545727,0.5210156
-0.55226266,-0.5745749,0.57590795,-0.61886936,0.68847233,0.7073332,0.71465665,0.68803245,0.60460955,-0.7767267,0.7603244,0.77909154,-0.6892604,-0.4868322,0.6292887,-0.35231057
0.8575636,0.92727345,-0.95586336,0.9623998,-0.97242904,-0.9696106,-0.9615003,-0.9850881,-0.96028966,0.94715434,-0.9804118,-0.9896297,0.9241379,0.86377394,-0.9746931,0.82559925
0.48138085,0.61067927,-0.76393676,0.6251087,-0.7025175,-0.68295395,-0.6282051,-0.8051029,-0.6990377,0.58898544,-0.7423714,-0.7716452,0.40728036,0.5048849,-0.76607615,0.52419364
-0.6504665,-0.6645096,0.64280623,-0.73252356,0.7577873,0.83846414,0.71941537,0.70954245,0.5413494,-0.7938782,0.83435535,0.819424,-0.8159626,-0.5621851,0.7077181,-0.44881004
-0.4912439,-0.701763,0.73525786,-0.47893426,0.57412297,0.73424023,0.6450562,0.44759715,0.50843304,-0.7936773,0.6979433,0.5829251,-0.6383517,-0.4852171,0.66394705,-0.5002732
-0.33101517,-0.38019547,0.3663551,-0.39096218,0.5167556,0.58205277,0.38514918,0.3886387,0.33971298,-0.56030554,0.4991372,0.4230879,-0.55717,-0.2337498,0.42658922,-0.2979223
-0.4763973,-0.5428117,0.5064963,-0.5611687,0.720201,0.6961425,0.68315876,0.61158097,0.63457084,-0.77380687,0.74265796,0.6354451,-0.6498588,-0.42438188,0.5902758,-0.35375652
0.7444761,0.8340281,-0.866356,0.8932611,-0.9123703,-0.8936973,-0.87636656,-0.94877297,-0.87481344,0.82776624,-0.9192082,-0.9582797,0.76792336,0.7433219,-0.9050855,0.65312
-0.1268304,0.055862874,0.21576096,0.16657701,-0.10490378,0.18815589,-0.17857793,-0.19695364,-0.31331432,-0.24141753,-0.21000348,-0.24749993,-0.24736916,0.2966977,0.00890449,-0.26661712
-0.43649688,-0.47549215,0.40137622,-0.44887215,0.5180027,0.5793529,0.48902676,0.463623,0.38100457,-0.5997695,0.5869433,0.5723158,-0.5593087,-0.33066916,0.4740089,-0.2469108
-0.41732377,-0.4261406,0.41773123,-0.375168,0.5240498,0.5568259,0.5439041,0.49684533,0.44066757,-0.6310159,0.60408574,0.5621363,-0.51269495,-0.3912111,0.407147,-0.25224555
-0.38976705,-0.39862096,0.2043341,-0.4898873,0.4912835,0.58654696,0.43955678,0.43217173,0.35175872,-0.5715185,0.5474894,0.5674168,-0.6556793,-0.24290843,0.39924878,-0.2528413
-0.25761053,-0.17075115,0.05068424,-0.060416125,0.24885991,0.26021174,0.2015752,0.26497963,0.15716991,-0.38278663,0.14687054,0.098770656,-0.19865374,0.06552727,0.13457705,-0.0261149
-0.73188025,-0.76161826,0.63480455,-0.83143556,0.82830155,0.85952604,0.7951626,0.80856377,0.74303526,-0.8618945,0.83258843,0.7999731,-0.8012572,-0.3714883,0.77571285,-0.35009417
0.6491693,0.77864826,-0.84335595,0.87160957,-0.86679566,-0.8655562,-0.86009175,-0.9153868,-0.858159,0.80552435,-0.9136296,-0.93774915,0.75885296,0.72965014,-0.89113045,0.60371554
0.61335015,0.7023052,-0.82025534,0.8675594,-0.841163,-0.8342333,-0.8420447,-0.8551651,-0.7536522,0.76700735,-0.9011939,-0.9210934,0.76733375,0.70882267,-0.8381769,0.5319609
-0.2877184,-0.2589632,0.23721749,-0.29236656,0.36694208,0.4083466,0.2804683,0.2784916,0.2064558,-0.45749345,0.35964292,0.3187308,-0.42518938,-0.16050842,0.23363976,-0.1587744
0.5073088,0.6819886,-0.75744855,0.7814663,-0.77491367,-0.7631422,-0.71482575,-0.847178,-0.7376116,0.6445913,-0.8049356,-0.8561669,0.62164366,0.5628046,-0.81017566,0.5362885
-0.46933347,-0.49093494,0.45657107,-0.5936087,0.65414137,0.7232227,0.5366425,0.55638313,0.4893067,-0.69813967,0.7048423,0.6665151,-0.7380896,-0.39193773,0.5424836,-0.41233352
-0.4773116,-0.5227726,0.48066026,-0.53222233,0.5953409,0.6353187,0.6111903,0.5568187,0.38900685,-0.66650295,0.68379855,0.6458365,-0.60126466,-0.43665922,0.4936472,-0.26012328
-0.3774654,-0.58564436,0.47437325,-0.6710137,0.60368466,0.73782915,0.6288192,0.5456461,0.49071285,-0.66880316,0.74790883,0.7098516,-0.8178675,-0.53871626,0.7272888,-0.4443072
-0.52007,-0.5722463,0.47508192,-0.5714811,0.6895723,0.69627756,0.620753,0.5754578,0.4919032,-0.69900125,0.72557557,0.63266665,-0.5945696,-0.40525338,0.56899905,-0.23534209
-0.6250598,-0.63274443,0.6602452,-0.6430586,0.7094327,0.7700943,0.73058015,0.7097472,0.6083401,-0.78725445,0.8229228,0.8197833,-0.71997386,-0.61835396,0.6623938,-0.39218944
0.12413839,0.30738956,-0.415041,0.22757895,-0.39290184,-0.17861854,-0.24383135,-0.46997878,-0.48055702,0.18863365,-0.38506278,-0.56540173,0.08512413,0.39776754,-0.3249858,0.31526798
0.5638662,0.689523,-0.8111581,0.6647379,-0.7537752,-0.73506147,-0.7147279,-0.8596744,-0.7478631,0.6790165,-0.8004479,-0.86175305,0.4886489,0.6490511,-0.7991724,0.57891226
-0.3643071,-0.4331069,0.37083286,-0.39897814,0.4667115,0.52971107,0.46232063,0.40436473,0.37742797,-0.58802265,0.5305673,0.5166835,-0.5398259,-0.2919248,0.42552727,-0.24704088
-0.3063571,-0.3502571,0.30732882,-0.40704653,0.4571511,0.5555879,0.37546343,0.3059429,0.2819579,-0.5079777,0.49590126,0.4137835,-0.56874907,-0.22202872,0.40960896,-0.26089853
